dataset,variable,label,type,length
BiomedicalConceptProperty,parent_entity,Parent Entity Name,String,[1]
BiomedicalConceptProperty,parent_id,Parent Entity Id,String,[1]
BiomedicalConceptProperty,parent_rel,Name of Relationship from Parent Entity,String,[1]
BiomedicalConceptProperty,rel_type,Type of Relationship,String,[1]
BiomedicalConceptProperty,id,(Biomedical Concept Property Id),String,[1]
BiomedicalConceptProperty,name,Biomedical Concept Property Name,String,[1]
BiomedicalConceptProperty,label,Biomedical Concept Property Label,String,[0..1]
BiomedicalConceptProperty,isRequired,Biomedical Concept Property Required Indicator,Boolean,[1]
BiomedicalConceptProperty,isEnabled,Biomedical Concept Property Enabled Indicator,Boolean,[1]
BiomedicalConceptProperty,datatype,Biomedical Concept Property Response Data Type,String,[1]
BiomedicalConceptProperty,instanceType,Instance Type,String,[1]
BiomedicalConceptProperty,code,Biomedical Concept Property Concept Code [Exists],Boolean,AliasCode[1]
BiomedicalConceptProperty,code.id,Biomedical Concept Property Concept Code / (Alias Code Id),String,AliasCode[1].id[1]
BiomedicalConceptProperty,code.standardCode,Biomedical Concept Property Concept Code / (Alias Code Standard Code) [Exists],Boolean,AliasCode[1]>Code[1]
BiomedicalConceptProperty,code.standardCode.id,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / (Code Id),String,AliasCode[1]>Code[1].id[1]
BiomedicalConceptProperty,code.standardCode.code,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code Value,String,AliasCode[1]>Code[1].code[1]
BiomedicalConceptProperty,code.standardCode.codeSystem,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code System Name,String,AliasCode[1]>Code[1].codeSystem[1]
BiomedicalConceptProperty,code.standardCode.codeSystemVersion,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code System Version,String,AliasCode[1]>Code[1].codeSystemVersion[1]
BiomedicalConceptProperty,code.standardCode.decode,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Decode,String,AliasCode[1]>Code[1].decode[1]
BiomedicalConceptProperty,code.standardCodeAliases,Biomedical Concept Property Concept Code / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[1]>Code[0..*]
BiomedicalConceptProperty,responseCodes,(Biomedical Concept Property Response Codes) [Any Exists],Boolean,ResponseCode[0..*]
