dataset,variable,label,type,length
StudyDefinitionDocumentVers.xpt,parent_entity,Parent Entity Name,String,[1]
StudyDefinitionDocumentVers.xpt,parent_id,Parent Entity Id,String,[1]
StudyDefinitionDocumentVers.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyDefinitionDocumentVers.xpt,rel_type,Type of Relationship,String,[1]
StudyDefinitionDocumentVers.xpt,id,(Study Definition Document Version Id),String,[1]
StudyDefinitionDocumentVers.xpt,status,Study Definition Document Status [Exists],Boolean,Code[1]
StudyDefinitionDocumentVers.xpt,status.id,Study Definition Document Status / (Code Id),String,Code[1]>id[1]
StudyDefinitionDocumentVers.xpt,status.code,Study Definition Document Status / Code Value,String,Code[1]>code[1]
StudyDefinitionDocumentVers.xpt,status.codeSystem,Study Definition Document Status / Code System Name,String,Code[1]>codeSystem[1]
StudyDefinitionDocumentVers.xpt,status.codeSystemVersion,Study Definition Document Status / Code System Version,String,Code[1]>codeSystemVersion[1]
StudyDefinitionDocumentVers.xpt,status.decode,Study Definition Document Status / Decode,String,Code[1]>decode[1]
StudyDefinitionDocumentVers.xpt,status.instanceType,Study Definition Document Status / (Code Instance Type),String,Code[1]>instanceType[1]
StudyDefinitionDocumentVers.xpt,version,Study Definition Document Version Identifier,String,[1]
StudyDefinitionDocumentVers.xpt,notes,Study Definition Document Version Notes [Any Exist],Boolean,CommentAnnotation[0..*]
StudyDefinitionDocumentVers.xpt,dateValues,(Study Definition Document Version Date Values) [Any Exist],Boolean,GovernanceDate[0..*]
StudyDefinitionDocumentVers.xpt,contents,(Study Definition Document Version Contents) [Any Exist],Boolean,NarrativeContent[0..*]
StudyDefinitionDocumentVers.xpt,instanceType,(Study Definition Document Version Instance Type),String,[1]
