dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,12
dm.xpt,DOMAIN,Domain Abbreviation,Char,2
dm.xpt,USUBJID,Unique Subject Identifier,Char,20
dm.xpt,RFICDTC,Date/Time of Informed Consent,Char,10
dm.xpt,RFPENDTC,Date/Time of End of Participation,Char,10
dm.xpt,DTHDTC,Date/Time of Death,Char,10
dm.xpt,DTHFL,Subject Death Flag,Char,1
dm.xpt,SITEID,Study Site Identifier,Char,3
dm.xpt,BRTHDTC,Date/Time of Birth,Char,10
dm.xpt,AGE,Age,Num,8
dm.xpt,AGEU,Age Units,Char,5
dm.xpt,SEX,Sex,Char,1
dm.xpt,RACE,Race,Char,41
dm.xpt,ETHNIC,Ethnicity,Char,22
suppdm.xpt,STUDYID,Study Identifier,Char,50
suppdm.xpt,RDOMAIN,Related Domain Abbreviation,Char,50
suppdm.xpt,USUBJID,Unique Subject Identifier,Char,50
suppdm.xpt,IDVAR,Identifying Variable,Char,50
suppdm.xpt,IDVARVAL,Identifying Variable Value,Char,50
suppdm.xpt,QNAM,Qualifier Variable Name,Char,50
suppdm.xpt,QLABEL,Qualifier Variable Label,Char,50
suppdm.xpt,QVAL,Data Value,Char,50
suppdm.xpt,QORIG,Origin,Char,50
suppdm.xpt,QEVAL,Evaluator,Char,50
