dataset,variable,label,type,length
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
lb.xpt,LBTOX,Toxicity,Char,50
lb.xpt,LBTOXGR,Standard Toxicity Grade,Char,50
ds.xpt,STUDYID,Study Identifier,Char,12
ds.xpt,DOMAIN,Domain Abbreviation,Char,2
ds.xpt,USUBJID,Unique Subject Identifier,Char,20
ds.xpt,DSSEQ,Sequence Number,Num,8
ds.xpt,DSTERM,Reported Term for the Disposition Event,Char,200
ds.xpt,DSDECOD,Standardized Disposition Term,Char,50
ss1.xpt,STUDYID,Study Identifier,Char,12
ss1.xpt,DOMAIN,Domain Abbreviation,Char,2
ss1.xpt,USUBJID,Unique Subject Identifier,Char,20
ss1.xpt,SSSEQ,Sequence Number,Num,8
ss1.xpt,SSTESTCD,Status Short Name,Char,8
ss1.xpt,SSTEST,Status Name,Char,50
ss1.xpt,SSORRES,"Result or Finding
Original Result",Char,50
ss1.xpt,SSSTRESC,"Character
Result/Finding in
Std Format",Char,50
ss2.xpt,STUDYID,Study Identifier,Char,12
ss2.xpt,DOMAIN,Domain Abbreviation,Char,2
ss2.xpt,USUBJID,Unique Subject Identifier,Char,20
ss2.xpt,SSSEQ,Sequence Number,Num,8
ss2.xpt,SSTESTCD,Status Short Name,Char,8
ss2.xpt,SSTEST,Status Name,Char,50
ss2.xpt,SSORRES,"Result or Finding
Original Result",Char,50
ss2.xpt,SSSTRESC,"Character
Result/Finding in
Std Format",Char,50
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,POOLID,Pool Identifier,Char,20
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AEDECOD,Standardized Disposition Term,Char,50
lbae.xpt,STUDYID,Study Identifier,Char,12
lbae.xpt,DOMAIN,Domain Abbreviation,Char,2
lbae.xpt,POOLID,Pool Identifier,Char,20
lbae.xpt,LBSEQ,Sequence Number,Num,8
lbae.xpt,LBTESTCD,Status Short Name,Char,8
lbae.xpt,LBTEST,Status Name,Char,50
lbae.xpt,LBORRES,"Result or Finding
Original Result",Char,50
lbae.xpt,LBSTRESC,"Character
Result/Finding in
Std Format",Char,50
lbds.xpt,STUDYID,Study Identifier,Char,12
lbds.xpt,DOMAIN,Domain Abbreviation,Char,2
lbds.xpt,POOLID,Pool Identifier,Char,20
lbds.xpt,LBSEQ,Sequence Number,Num,8
lbds.xpt,LBTESTCD,Status Short Name,Char,8
lbds.xpt,LBTEST,Status Name,Char,50
lbds.xpt,LBORRES,"Result or Finding
Original Result",Char,50
lbds.xpt,LBSTRESC,"Character
Result/Finding in
Std Format",Char,50
suppec.xpt,STUDYID,Study Identifier,Char,12
suppec.xpt,RDOMAIN,Related Domain Abbreviation,Char,6
suppec.xpt,USUBJID,Unique Subject Identifier,Char,8
suppec.xpt,IDVAR,Identifying Variable,Char,200
suppec.xpt,IDVARVAL,Identifying Variable Value,Char,200
suppec.xpt,QNAM,Qualifier Variable Name,Char,8
suppec.xpt,QLABEL,Qualifier Variable Label,Char,40
suppec.xpt,QVAL,Data Value,Char,200
suppec.xpt,QORIG,Origin,Char,13
suppec.xpt,QEVAL,Evaluator,Char,200
sv.xpt,STUDYID,Study Identifier,Char,12
sv.xpt,DOMAIN,Domain Abbreviation,Char,2
sv.xpt,USUBJID,Unique Subject Identifier,Char,8
sv.xpt,VISITNUM,Visit Number,Num,8
sv.xpt,VISIT,Visit Name,Char,200
sv.xpt,SVPRESP,Pre-specified,Char,2
sv.xpt,VISITDY,Visit Day,Num,8
sv.xpt,SVSTDTC,Start Date/Time of Visit,Char,10
sv.xpt,SVENDTC,End Date/Time of Visit,Char,10
sv.xpt,SVSTDY,Study Day of Start of Visit,Num,8
sv.xpt,SVENDY,Study Day of End of Visit,Num,8
sv.xpt,SVUPDES,Description of Unplanned Visit,Char,200
