dataset,variable,label,type,length
Condition.xpt,parent_entity,Parent Entity Name,String,[1]
Condition.xpt,parent_id,Parent Entity Id,String,[1]
Condition.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Condition.xpt,rel_type,Type of Relationship,String,[1]
Condition.xpt,id,(Condition Id),String,[1]
Condition.xpt,name,Condition Name,String,[1]
Condition.xpt,description,Condition Description,String,[0..1]
Condition.xpt,label,Condition Label,String,[0..1]
Condition.xpt,text,Condition Text,String,[1]
Condition.xpt,dictionaryId,(Condition Dictionary) [Identifier],String,SyntaxTemplateDictionary[0..1].id[1]
Condition.xpt,instanceType,Instance Type,String,[1]
Condition.xpt,contextIds,(Condition Context) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1] / ScheduledActivityInstance[0..*].id[1]
Condition.xpt,appliesToIds,(Condition Applies To) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1] / BiomedicalConcept[0..*].id[1] / BiomedicalConceptCategory[0..*].id[1] / BiomedicalConceptSurrogate[0..*].id[1] / Procedure[0..*].id[1]
