path,attribute,value
/StudyElement/10,$parent_of_study_element,['StudyDesign_1']
/StudyElement/10,id,StudyElement_1
/StudyElement/10,name,EL1
/StudyElement/10,parent_entity,StudyCell
/StudyElement/10,parent_id,StudyCell_6
/StudyElement/10,parent_id.StudyCell,StudyDesign_2
/StudyElement/10,parent_rel,elementIds
/StudyElement/11,$parent_of_study_element,['StudyDesign_1']
/StudyElement/11,id,StudyElement_3
/StudyElement/11,name,EL3
/StudyElement/11,parent_entity,StudyCell
/StudyElement/11,parent_id,StudyCell_7
/StudyElement/11,parent_id.StudyCell,StudyDesign_2
/StudyElement/11,parent_rel,elementIds
/StudyElement/12,$parent_of_study_element,['StudyDesign_1']
/StudyElement/12,id,StudyElement_8
/StudyElement/12,name,EL8
/StudyElement/12,parent_entity,StudyCell
/StudyElement/12,parent_id,StudyCell_7
/StudyElement/12,parent_id.StudyCell,StudyDesign_2
/StudyElement/12,parent_rel,elementIds
/StudyElement/13,$parent_of_study_element,['StudyDesign_1']
/StudyElement/13,id,StudyElement_7
/StudyElement/13,name,EL7
/StudyElement/13,parent_entity,StudyCell
/StudyElement/13,parent_id,StudyCell_10
/StudyElement/13,parent_id.StudyCell,StudyDesign_2
/StudyElement/13,parent_rel,elementIds
/StudyElement/6,$parent_of_study_element,['StudyDesign_1']
/StudyElement/6,id,StudyElement_1
/StudyElement/6,name,EL1
/StudyElement/6,parent_entity,StudyCell
/StudyElement/6,parent_id,StudyCell_1
/StudyElement/6,parent_id.StudyCell,StudyDesign_2
/StudyElement/6,parent_rel,elementIds
/StudyElement/7,$parent_of_study_element,['StudyDesign_1']
/StudyElement/7,id,StudyElement_2
/StudyElement/7,name,EL2
/StudyElement/7,parent_entity,StudyCell
/StudyElement/7,parent_id,StudyCell_2
/StudyElement/7,parent_id.StudyCell,StudyDesign_2
/StudyElement/7,parent_rel,elementIds
/StudyElement/8,$parent_of_study_element,['StudyDesign_1']
/StudyElement/8,id,StudyElement_8
/StudyElement/8,name,EL8
/StudyElement/8,parent_entity,StudyCell
/StudyElement/8,parent_id,StudyCell_2
/StudyElement/8,parent_id.StudyCell,StudyDesign_2
/StudyElement/8,parent_rel,elementIds
/StudyElement/9,$parent_of_study_element,['StudyDesign_1']
/StudyElement/9,id,StudyElement_7
/StudyElement/9,name,EL7
/StudyElement/9,parent_entity,StudyCell
/StudyElement/9,parent_id,StudyCell_5
/StudyElement/9,parent_id.StudyCell,StudyDesign_2
/StudyElement/9,parent_rel,elementIds
