dataset,variable,label,type,length
Activity.xpt,parent_entity,Parent Entity Name,String,[1]
Activity.xpt,parent_id,Parent Entity Id,String,[1]
Activity.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Activity.xpt,rel_type,Type of Relationship,String,[1]
Activity.xpt,id,(Activity Id),String,[1]
Activity.xpt,name,Clinical Study Activity Name,String,[1]
Activity.xpt,description,Clinical Study Activity Description,String,[0..1]
Activity.xpt,label,Activity Label,String,[0..1]
Activity.xpt,instanceType,Instance Type,String,[1]
Activity.xpt,definedProcedures,(Activity Defined Procedures) [Any Exists],Boolean,Procedure[0..*]
Activity.xpt,biomedicalConceptIds,(Activity Biomedical Concepts) [Identifiers][Any Exist],Boolean,BiomedicalConcept[0..*].id[1]
Activity.xpt,nextId,(Activity Next) [Identifier],String,Activity[0..1].id[1]
Activity.xpt,timelineId,(Activity Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
Activity.xpt,previousId,(Activity Previous) [Identifier],String,Activity[0..1].id[1]
Activity.xpt,bcSurrogateIds,(Activity Bc Surrogates) [Identifiers][Any Exist],Boolean,BiomedicalConceptSurrogate[0..*].id[1]
Activity.xpt,bcCategoryIds,(Activity Bc Categories) [Identifiers][Any Exist],Boolean,BiomedicalConceptCategory[0..*].id[1]
ScheduleTimeline.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduleTimeline.xpt,parent_id,Parent Entity Id,String,[1]
ScheduleTimeline.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduleTimeline.xpt,rel_type,Type of Relationship,String,[1]
ScheduleTimeline.xpt,id,(Schedule Timeline Id),String,[1]
ScheduleTimeline.xpt,name,Schedule Timeline Name,String,[1]
ScheduleTimeline.xpt,description,Schedule Timeline Description,String,[0..1]
ScheduleTimeline.xpt,label,Schedule Timeline Label,String,[0..1]
ScheduleTimeline.xpt,entryCondition,Schedule Timeline Entry Condition,String,[1]
ScheduleTimeline.xpt,mainTimeline,Main Timeline Indicator,Boolean,[1]
ScheduleTimeline.xpt,instanceType,Instance Type,String,[1]
ScheduleTimeline.xpt,instances,(Schedule Timeline Instances) [Any Exists],Boolean,ScheduledInstance[0..*]
ScheduleTimeline.xpt,entryId,(Schedule Timeline Entry) [Identifier],String,ScheduledInstance[1].id[1]
ScheduleTimeline.xpt,exits,(Schedule Timeline Exits) [Any Exists],Boolean,ScheduleTimelineExit[0..*]
ScheduleTimeline.xpt,timings,(Schedule Timeline Timings) [Any Exists],Boolean,Timing[0..*]
