dataset,variable,label,type,length
StudyEpoch,parent_entity,Parent Entity Name,String,[1]
StudyEpoch,parent_id,Parent Entity Id,String,[1]
StudyEpoch,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyEpoch,rel_type,Type of Relationship,String,[1]
StudyEpoch,id,(Study Epoch Id),String,[1]
StudyEpoch,name,Study Epoch Name,String,[1]
StudyEpoch,description,Study Epoch Description,String,[0..1]
StudyEpoch,label,Study Epoch Label,String,[0..1]
StudyEpoch,instanceType,Instance Type,String,[1]
StudyEpoch,type,Study Epoch Type [Exists],Boolean,Code[1]
StudyEpoch,type.id,Study Epoch Type / (Code Id),String,Code[1].id[1]
StudyEpoch,type.code,Study Epoch Type / Code Value,String,Code[1].code[1]
StudyEpoch,type.codeSystem,Study Epoch Type / Code System Name,String,Code[1].codeSystem[1]
StudyEpoch,type.codeSystemVersion,Study Epoch Type / Code System Version,String,Code[1].codeSystemVersion[1]
StudyEpoch,type.decode,Study Epoch Type / Decode,String,Code[1].decode[1]
StudyEpoch,previousId,(Study Epoch Previous) [Identifier],String,StudyEpoch[0..1].id[1]
StudyEpoch,nextId,(Study Epoch Next) [Identifier],String,StudyEpoch[0..1].id[1]
ScheduledActivityInstance,parent_entity,Parent Entity Name,String,[1]
ScheduledActivityInstance,parent_id,Parent Entity Id,String,[1]
ScheduledActivityInstance,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledActivityInstance,rel_type,Type of Relationship,String,[1]
ScheduledActivityInstance,id,(Scheduled Activity Instance Id),String,[1]
ScheduledActivityInstance,name,Scheduled Activity Instance Name,String,[1]
ScheduledActivityInstance,description,Scheduled Activity Instance Description,String,[0..1]
ScheduledActivityInstance,label,Scheduled Activity Instance Label,String,[0..1]
ScheduledActivityInstance,defaultConditionId,(Scheduled Activity Instance Default Condition) [Identifier],String,ScheduledInstance[0..1].id[1]
ScheduledActivityInstance,epochId,(Scheduled Activity Instance Epoch) [Identifier],String,StudyEpoch[0..1].id[1]
ScheduledActivityInstance,timelineId,(Scheduled Activity Instance Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
ScheduledActivityInstance,timelineExitId,(Scheduled Activity Instance Timeline Exit) [Identifier],String,ScheduleTimelineExit[0..1].id[1]
ScheduledActivityInstance,instanceType,Instance Type,String,[1]
ScheduledActivityInstance,activityIds,(Scheduled Activity Instance Activities) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1]
ScheduledActivityInstance,encounterId,(Scheduled Activity Instance Encounter) [Identifier],String,Encounter[0..1].id[1]
