path,attribute,value
/StudyEpoch/0,id,StudyEpoch_1
/StudyEpoch/0,name,Screening
/StudyEpoch/0,parent_entity,StudyDesign
/StudyEpoch/0,parent_id,StudyDesign_1
/StudyEpoch/0,parent_rel,epochs
/StudyEpoch/1,id,StudyEpoch_2
/StudyEpoch/1,name,Treatment 1
/StudyEpoch/1,parent_entity,StudyDesign
/StudyEpoch/1,parent_id,StudyDesign_1
/StudyEpoch/1,parent_rel,epochs
/StudyEpoch/2,id,StudyEpoch_5
/StudyEpoch/2,name,Follow-Up
/StudyEpoch/2,parent_entity,StudyDesign
/StudyEpoch/2,parent_id,StudyDesign_1
/StudyEpoch/2,parent_rel,epochs
