dataset,variable,label,type,length
ce.xpt,STUDYID,Study Identifier,Char,50
ce.xpt,DOMAIN,Domain Abbreviation,Char,50
ce.xpt,USUBJID,Unique Subject Identifier,Char,50
ce.xpt,CESEQ,Sequence Number,Num,8
ce.xpt,CEGRPID,Group ID,Char,50
ce.xpt,CETERM,Reported Term for the Clinical Event,Char,50
ce.xpt,CESEV,Severity/Intensity,Char,50
ce.xpt,EPOCH,Epoch,Char,50
ce.xpt,CESTDTC,Start Date/Time of Clinical Event,Char,50
ce.xpt,CEENDTC,End Date/Time of Clinical Event,Char,50
ce.xpt,CESTDY,Study Day of Start of Event,Num,8
ce.xpt,CEENDY,Study Day of End of Event,Num,8
ce.xpt,CESTRTPT,Start Relative to Reference Time Point,Char,50
ce.xpt,CESTTPT,Start Reference Time Point,Char,50
ce.xpt,CEENRTPT,End Relative to Reference Time Point,Char,50
ce.xpt,CEENTPT,End Reference Time Point,Char,50
