dataset,variable,label,type,length
apsu.xpt,STUDYID,Study Identifier,Char,50
apsu.xpt,DOMAIN,Domain Abbreviation,Char,50
apsu.xpt,APID,Associated Persons Identifier,Char,50
apsu.xpt,SUSEQ,Sequence Number,Num,8
apsu.xpt,RSUBJID,Related Subject or Pool Identifier,Char,50
apsu.xpt,SREL,"Subject, Device, or Study Relationship",Char,50
apsu.xpt,SUTRT,Reported Name of Substance,Char,50
apsu.xpt,SUPRESP,SU Pre-Specified,Char,50
apsu.xpt,SUOCCUR,SU Occurrence,Char,50
mh.xpt,STUDYID,Study Identifier,Char,50
mh.xpt,DOMAIN,Domain Abbreviation,Char,50
mh.xpt,USUBJID,Unique Subject Identifier,Char,50
mh.xpt,MHSEQ,Sequence Number,Num,8
mh.xpt,MHTERM,Reported Term for the Medical History,Char,50
mh.xpt,MHCAT,Category for Medical History,Char,50
mh.xpt,MHPRESP,Medical History Event Pre-Specified,Char,50
mh.xpt,MHOCCUR,Medical History Occurrence,Char,50
mh.xpt,MHDTC,Date/Time of History Collection,Char,50
mh.xpt,MHSTDTC,Start Date/Time of Medical History Event,Char,50
lb.xpt,STUDYID,Study Identifier,Char,50
lb.xpt,DOMAIN,Domain Abbreviation,Char,50
lb.xpt,POOLID,Pool Identifier,Char,50
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,50
lb.xpt,LBTEST,Lab Test or Examination Name,Char,50
lb.xpt,LBCAT,Category for Lab Test,Char,50
lb.xpt,LBORRES,Result or Finding in Original Units,Char,50
lb.xpt,LBORRESU,Original Units,Char,50
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,50
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,50
lb.xpt,LBSPEC,Specimen Type,Char,50
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,50
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,50
re.xpt,STUDYID,Study Identifier,Char,50
re.xpt,DOMAIN,Domain Abbreviation,Char,50
re.xpt,USUBJID,Unique Subject Identifier,Char,50
re.xpt,SPDEVID,Sponsor Device Identifier,Char,50
re.xpt,RESEQ,Sequence Number,Num,8
re.xpt,RETESTCD,Short Name of Respiratory Test,Char,50
re.xpt,RETEST,Name of Respiratory Test,Char,50
re.xpt,REORRES,Result or Finding in Original Units,Char,50
re.xpt,REORRESU,Original Units,Char,50
re.xpt,REORREF,Reference Result in Original Units,Char,50
re.xpt,RESTRESC,Character Result/Finding in Std Format,Char,50
re.xpt,RESTRESN,Numeric Result/Finding in Standard Units,Num,8
re.xpt,RESTRESU,Standard Units,Char,50
re.xpt,RESTREFC,Character Reference Result,Char,50
re.xpt,RESTREFN,Numeric Reference Result in Std Units,Num,8
re.xpt,VISITNUM,Visit Number,Num,8
re.xpt,VISIT,Visit Name,Char,50
re.xpt,REDTC,Date/Time of Collection,Char,50
pooldef.xpt,STUDYID,Study Identifier,Char,50
pooldef.xpt,POOLID,Pool Identifier,Char,50
pooldef.xpt,USUBJID,Unique Subject Identifier,Char,50
di.xpt,STUDYID,Study Identifier,Char,50
di.xpt,DOMAIN,Domain Abbreviation,Char,50
di.xpt,SPDEVID,Sponsor Device Identifier,Char,50
di.xpt,DISEQ,Sequence Number,Num,8
di.xpt,DIPARMCD,Device Identifier Element Short Name,Char,50
di.xpt,DIPARM,Device Identifier Element Name,Char,50
di.xpt,DIVAL,Device Identifier Element Value,Char,50
pt.xpt,STUDYID,Study Identifier,Char,50
pt.xpt,DOMAIN,Domain Abbreviation,Char,50
pt.xpt,SPTOBID,Pool Identifier,Char,50
pt.xpt,PTSEQ,Sequence Number,Num,8
pt.xpt,PTTESTCD,Lab Test or Examination Short Name,Char,50
pt.xpt,PTTEST,Lab Test or Examination Name,Char,50
pt.xpt,PTCAT,Category for Lab Test,Char,50
pt.xpt,PTORRES,Result or Finding in Original Units,Char,50
pt.xpt,PTORRESU,Original Units,Char,50
pt.xpt,PTSTRESC,Character Result/Finding in Std Format,Char,50
pt.xpt,PTSTRESN,Numeric Result/Finding in Standard Units,Num,8
pt.xpt,PTSTRESU,Standard Units,Char,50
pt.xpt,PTSPEC,Specimen Type,Char,50
pt.xpt,VISITNUM,Visit Number,Num,8
pt.xpt,VISIT,Visit Name,Char,50
pt.xpt,PTDTC,Date/Time of Specimen Collection,Char,50
