dataset,variable,label,type,length
dd.xpt,STUDYID,Study Identifier,Char,50
dd.xpt,DOMAIN,Domain Abbreviation,Char,50
dd.xpt,USUBJID,Unique Subject Identifier,Char,50
dd.xpt,DDSEQ,Sequence Number,Num,8
dd.xpt,DDTESTCD,Death Detail Assessment Short Name,Char,50
dd.xpt,DDTEST,Death Detail Assessment Name,Char,50
dd.xpt,DDORRES,Result or Finding as Collected,Char,50
dd.xpt,DDSTRESC,Character Result/Finding in Std Format,Char,50
dd.xpt,DDRESCAT,Result Category,Char,50
mb.xpt,STUDYID,Study Identifier,Char,50
mb.xpt,DOMAIN,Domain Abbreviation,Char,50
mb.xpt,USUBJID,Unique Subject Identifier,Char,50
mb.xpt,MBSEQ,Sequence Number,Num,8
mb.xpt,MBREFID,Reference ID,Char,50
mb.xpt,MBTESTCD,Microbiology Test or Finding Short Name,Char,50
mb.xpt,MBTEST,Microbiology Test or Finding Name,Char,50
mb.xpt,MBORRES,Result or Finding in Original Units,Char,50
mb.xpt,MBSTRESC,Result or Finding in Standard Format,Char,50
mb.xpt,MBRESCAT,Result Category,Char,50
mi.xpt,STUDYID,Study Identifier,Char,50
mi.xpt,DOMAIN,Domain Abbreviation,Char,50
mi.xpt,USUBJID,Unique Subject Identifier,Char,50
mi.xpt,MISEQ,Sequence Number,Num,8
mi.xpt,MITESTCD,Microscopic Examination Short Name,Char,50
mi.xpt,MITEST,Microscopic Examination Name,Char,50
mi.xpt,MIORRES,Result or Finding in Original Units,Char,50
mi.xpt,MIORRESU,Original Units,Char,50
mi.xpt,MISTRESC,Character Result/Finding in Std Format,Char,50
mi.xpt,MISTRESU,Standard Units,Char,50
mi.xpt,MIRESCAT,Result Category,Char,50
mi.xpt,MISTAT,Completion Status,Char,50
ms.xpt,STUDYID,Study Identifier,Char,50
ms.xpt,DOMAIN,Domain Abbreviation,Char,50
ms.xpt,USUBJID,Unique Subject Identifier,Char,50
ms.xpt,MSSEQ,Sequence Number,Num,8
ms.xpt,MSTESTCD,Short Name of Assessment,Char,50
ms.xpt,MSTEST,Name of Assessment,Char,50
ms.xpt,MSORRES,Result or Finding in Original Units,Char,50
ms.xpt,MSORRESU,Original Units,Char,50
ms.xpt,MSSTRESC,Result or Finding in Standard Format,Char,50
ms.xpt,MSSTRESU,Standard Units,Char,50
ms.xpt,MSRESCAT,Result Category,Char,50
oe.xpt,STUDYID,Study Identifier,Char,50
oe.xpt,DOMAIN,Domain Abbreviation,Char,50
oe.xpt,USUBJID,Unique Subject Identifier,Char,50
oe.xpt,OESEQ,Sequence Number,Num,8
oe.xpt,OETESTCD,Short Name of Ophthalmic Test or Exam,Char,50
oe.xpt,OETEST,Name of Ophthalmic Test or Exam,Char,50
oe.xpt,OEORRES,Result or Finding in Original Units,Char,50
oe.xpt,OESTRESC,Character Result/Finding in Std Format,Char,50
oe.xpt,OERESCAT,Result Category,Char,50
ur.xpt,STUDYID,Study Identifier,Char,50
ur.xpt,DOMAIN,Domain Abbreviation,Char,50
ur.xpt,USUBJID,Unique Subject Identifier,Char,50
ur.xpt,URSEQ,Sequence Number,Num,8
ur.xpt,URTESTCD,Short Name of Urinary Test,Char,50
ur.xpt,URTEST,Name of Urinary Test,Char,50
ur.xpt,URORRES,Result or Finding in Original Units,Char,50
ur.xpt,URORRESU,Original Units,Char,50
ur.xpt,URSTRESC,Character Result/Finding in Std Format,Char,50
ur.xpt,URSTRESU,Standard Units,Char,50
ur.xpt,URRESCAT,Result Category,Char,50
