dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,12
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,8
dm,SUBJID,Subject Identifier for the Study,Char,4
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,RFICDTC,Date/Time of Informed Consent,Char,10
dm,RFPENDTC,Date/Time of End of Participation,Char,10
dm,DTHDTC,Date/Time of Death,Char,10
dm,DTHFL,Subject Death Flag,Char,1
dm,SITEID,Study Site Identifier,Char,3
dm,BRTHDTC,Date/Time of Birth,Char,10
dm,AGE,Age,Num,8
dm,AGEU,Age Units,Char,5
dm,SEX,Sex,Char,1
dm,RACE,Race,Char,41
dm,ETHNIC,Ethnicity,Char,22
dm,ARMCD,Planned Arm Code,Char,8
dm,ARM,Description of Planned Arm,Char,28
dm,ACTARMCD,Actual Arm Code,Char,8
dm,ACTARM,Description of Actual Arm,Char,28
dm,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,14
dm,ACTARMUD,Description of Unplanned Actual Arm,Char,200
dm,COUNTRY,Country,Char,3
sv,STUDYID,Study Identifier,Char,12
sv,DOMAIN,Domain Abbreviation,Char,2
sv,USUBJID,Unique Subject Identifier,Char,8
sv,VISITNUM,Visit Number,Num,8
sv,VISIT,Visit Name,Char,200
sv,SVSTDTC,Start Date/Time of Visit,Char,10
sv,SVENDTC,End Date/Time of Visit,Char,10
sv,SVSTDY,Study Day of Start of Visit,Num,8
sv,SVENDY,Study Day of End of Visit,Num,8
sv,SVUPDES,Description of Unplanned Visit,Char,200
cm,STUDYID,Study Identifier,Char,12
cm,DOMAIN,Domain Abbreviation,Char,2
cm,USUBJID,Unique Subject Identifier,Char,8
cm,CMSEQ,Sequence Number,Num,8
cm,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,200
cm,CMINDC,Indication,Char,200
cm,CMDOSE,Dose per Administration,Num,8
cm,CMDOSU,Dose Units,Char,6
cm,MIDS,Disease Milestone Instance Name,Char,200
ec,STUDYID,Study Identifier,Char,12
ec,DOMAIN,Domain Abbreviation,Char,2
ec,USUBJID,Unique Subject Identifier,Char,8
ec,SPDEVID,Sponsor Device Identifier,Char,200
ec,ECSEQ,Sequence Number,Num,8
ec,ECTRT,Name of Treatment,Char,10
ec,ECPRESP,Pre-Specified,Char,1
ec,ECOCCUR,Occurrence,Char,1
ec,ECDOSE,Dose,Num,8
ec,ECDOSU,Dose Units,Char,2
ec,ECDOSFRM,Dose Form,Char,9
ec,ECDOSFRQ,Dosing Frequency per Interval,Char,2
ec,ECROUTE,Route of Administration,Char,12
ec,ECLOT,Lot Number,Char,200
ec,ECPSTRG,Pharmaceutical Strength,Num,8
ec,ECPSTRGU,Pharmaceutical Strength Units,Char,3
ec,EPOCH,Epoch,Char,9
ec,ECSTDTC,Start Date/Time of Treatment,Char,10
ec,ECENDTC,End Date/Time of Treatment,Char,10
ec,ECSTDY,Study Day of Start of Treatment,Num,8
ec,ECENDY,Study Day of End of Treatment,Num,8
ae,STUDYID,Study Identifier,Char,12
ae,DOMAIN,Domain Abbreviation,Char,2
ae,USUBJID,Unique Subject Identifier,Char,8
ae,AESEQ,Sequence Number,Num,8
ae,AELNKID,Link ID,Char,50
ae,AETERM,Reported Term for the Adverse Event,Char,200
ae,AESEV,Severity/Intensity,Char,8
ae,AESER,Serious Event,Char,1
ae,AEACN,Action Taken with Study Treatment,Char,16
ae,AEREL,Causality,Char,16
ae,AEOUT,Outcome of Adverse Event,Char,32
ae,AESCAN,Involves Cancer,Char,1
ae,AESCONG,Congenital Anomaly or Birth Defect,Char,1
ae,AESDISAB,Persist or Signif Disability/Incapacity,Char,1
ae,AESDTH,Results in Death,Char,1
ae,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae,AESLIFE,Is Life Threatening,Char,1
ae,AESOD,Occurred with Overdose,Char,1
ae,EPOCH,Epoch,Char,9
ae,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae,AEENDTC,End Date/Time of Adverse Event,Char,10
ae,AESTDY,Study Day of Start of Adverse Event,Num,8
ae,AEENDY,Study Day of End of Adverse Event,Num,8
ds,STUDYID,Study Identifier,Char,12
ds,DOMAIN,Domain Abbreviation,Char,2
ds,USUBJID,Unique Subject Identifier,Char,8
ds,DSSEQ,Sequence Number,Num,8
ds,DSLNKID,Link ID,Char,50
ds,DSTERM,Reported Term for the Disposition Event,Char,200
ds,DSDECOD,Standardized Disposition Term,Char,29
ds,DSCAT,Category for Disposition Event,Char,18
ds,DSSCAT,Subcategory for Disposition Event,Char,19
ds,EPOCH,Epoch,Char,9
ds,DSSTDTC,Start Date/Time of Disposition Event,Char,10
ds,DSSTDY,Study Day of Start of Disposition Event,Num,8
mh,STUDYID,Study Identifier,Char,12
mh,DOMAIN,Domain Abbreviation,Char,2
mh,USUBJID,Unique Subject Identifier,Char,8
mh,MHSEQ,Sequence Number,Num,8
mh,MHTERM,Reported Term for the Medical History,Char,19
mh,MHEVDTYP,Medical History Event Date Type,Char,13
mh,MHSTDTC,Start Date/Time of Medical History Event,Char,10
mh,MHSTDY,Study Day of Start of Observation,Num,8
ie,STUDYID,Study Identifier,Char,12
ie,DOMAIN,Domain Abbreviation,Char,2
ie,USUBJID,Unique Subject Identifier,Char,8
ie,IESEQ,Sequence Number,Num,8
ie,IETESTCD,Inclusion/Exclusion Criterion Short Name,Char,7
ie,IETEST,Inclusion/Exclusion Criterion,Char,196
ie,IECAT,Inclusion/Exclusion Category,Char,9
ie,IEORRES,I/E Criterion Original Result,Char,1
ie,IESTRESC,I/E Criterion Result in Std Format,Char,1
ie,EPOCH,Epoch,Char,9
ie,IEDTC,Date/Time of Collection,Char,10
