path,attribute,value
/ObservationalStudyDesign/0,parent_entity,StudyVersion
/ObservationalStudyDesign/0,parent_id,StudyVersion_1
/ObservationalStudyDesign/0,parent_rel,studyDesigns
/ObservationalStudyDesign/0,id,ObservationalStudyDesign_1
/ObservationalStudyDesign/0,name,Study Design 1
/ObservationalStudyDesign/0,$codelist_code,C127260
/ObservationalStudyDesign/0,$codelist_extensible,True
/ObservationalStudyDesign/0,samplingMethod.code,C71517
/ObservationalStudyDesign/0,$code_for_decode_value,C127781
/ObservationalStudyDesign/0,$code_for_decode_pref_term,
/ObservationalStudyDesign/0,samplingMethod.codeSystem,http://www.cdisc.org
/ObservationalStudyDesign/0,samplingMethod.codeSystemVersion,2025-09-26
/ObservationalStudyDesign/0,samplingMethod.decode,NON-PROBABILITY SAMPLE
/ObservationalStudyDesign/0,$value_for_code,PROBABILITY SAMPLE
/ObservationalStudyDesign/0,$pref_term_for_code,Equal Probability Sampling Method
/ObservationalStudyDesign/1,parent_entity,StudyVersion
/ObservationalStudyDesign/1,parent_id,StudyVersion_1
/ObservationalStudyDesign/1,parent_rel,studyDesigns
/ObservationalStudyDesign/1,id,ObservationalStudyDesign_2
/ObservationalStudyDesign/1,name,Study Design 2
/ObservationalStudyDesign/1,$codelist_code,C127260
/ObservationalStudyDesign/1,$codelist_extensible,True
/ObservationalStudyDesign/1,samplingMethod.code,C71517
/ObservationalStudyDesign/1,$code_for_decode_value,
/ObservationalStudyDesign/1,$code_for_decode_pref_term,
/ObservationalStudyDesign/1,samplingMethod.codeSystem,http://www.cdisc.org
/ObservationalStudyDesign/1,samplingMethod.codeSystemVersion,2025-09-26
/ObservationalStudyDesign/1,samplingMethod.decode,PROBABILITY SAMPLING
/ObservationalStudyDesign/1,$value_for_code,PROBABILITY SAMPLE
/ObservationalStudyDesign/1,$pref_term_for_code,Equal Probability Sampling Method
/ObservationalStudyDesign/2,parent_entity,StudyVersion
/ObservationalStudyDesign/2,parent_id,StudyVersion_1
/ObservationalStudyDesign/2,parent_rel,studyDesigns
/ObservationalStudyDesign/2,id,ObservationalStudyDesign_3
/ObservationalStudyDesign/2,name,Study Design 3
/ObservationalStudyDesign/2,$codelist_code,C127260
/ObservationalStudyDesign/2,$codelist_extensible,True
/ObservationalStudyDesign/2,samplingMethod.code,C0047X
/ObservationalStudyDesign/2,$code_for_decode_value,
/ObservationalStudyDesign/2,$code_for_decode_pref_term,
/ObservationalStudyDesign/2,samplingMethod.codeSystem,CDISC Observational Study Sampling Method (C127260)
/ObservationalStudyDesign/2,samplingMethod.codeSystemVersion,2025-09-26
/ObservationalStudyDesign/2,samplingMethod.decode,Extension
/ObservationalStudyDesign/2,$value_for_code,
/ObservationalStudyDesign/2,$pref_term_for_code,
/ObservationalStudyDesign/3,parent_entity,StudyVersion
/ObservationalStudyDesign/3,parent_id,StudyVersion_1
/ObservationalStudyDesign/3,parent_rel,studyDesigns
/ObservationalStudyDesign/3,id,ObservationalStudyDesign_4
/ObservationalStudyDesign/3,name,Study Design 4
/ObservationalStudyDesign/3,$codelist_code,C127260
/ObservationalStudyDesign/3,$codelist_extensible,True
/ObservationalStudyDesign/3,samplingMethod.code,C12778xx
/ObservationalStudyDesign/3,$code_for_decode_value,C127781
/ObservationalStudyDesign/3,$code_for_decode_pref_term,
/ObservationalStudyDesign/3,samplingMethod.codeSystem,http://www.cdisc.org
/ObservationalStudyDesign/3,samplingMethod.codeSystemVersion,2025-09-26
/ObservationalStudyDesign/3,samplingMethod.decode,NON-PROBABILITY SAMPLE
/ObservationalStudyDesign/3,$value_for_code,
/ObservationalStudyDesign/3,$pref_term_for_code,
/ObservationalStudyDesign/4,parent_entity,StudyVersion
/ObservationalStudyDesign/4,parent_id,StudyVersion_1
/ObservationalStudyDesign/4,parent_rel,studyDesigns
/ObservationalStudyDesign/4,id,ObservationalStudyDesign_5
/ObservationalStudyDesign/4,name,Study Design 5
/ObservationalStudyDesign/4,$codelist_code,C127260
/ObservationalStudyDesign/4,$codelist_extensible,
/ObservationalStudyDesign/4,samplingMethod.code,C0047X
/ObservationalStudyDesign/4,$code_for_decode_value,
/ObservationalStudyDesign/4,$code_for_decode_pref_term,
/ObservationalStudyDesign/4,samplingMethod.codeSystem,http://www.cdisc.org
/ObservationalStudyDesign/4,samplingMethod.codeSystemVersion,sdtmct-2024-09-27
/ObservationalStudyDesign/4,samplingMethod.decode,Extension
/ObservationalStudyDesign/4,$value_for_code,
/ObservationalStudyDesign/4,$pref_term_for_code,
/ObservationalStudyDesign/5,parent_entity,StudyVersion
/ObservationalStudyDesign/5,parent_id,StudyVersion_1
/ObservationalStudyDesign/5,parent_rel,studyDesigns
/ObservationalStudyDesign/5,id,ObservationalStudyDesign_6
/ObservationalStudyDesign/5,name,Study Design 6
/ObservationalStudyDesign/5,$codelist_code,C127260
/ObservationalStudyDesign/5,$codelist_extensible,
/ObservationalStudyDesign/5,samplingMethod.code,C71517
/ObservationalStudyDesign/5,$code_for_decode_value,
/ObservationalStudyDesign/5,$code_for_decode_pref_term,
/ObservationalStudyDesign/5,samplingMethod.codeSystem,http://www.cdisc.org
/ObservationalStudyDesign/5,samplingMethod.codeSystemVersion,2016-03-25
/ObservationalStudyDesign/5,samplingMethod.decode,PROBABILITY SAMPLE
/ObservationalStudyDesign/5,$value_for_code,
/ObservationalStudyDesign/5,$pref_term_for_code,
