path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_382
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A382
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_383
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A383
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_446
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A446
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_447
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A447
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_638
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A638
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_639
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A639
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcCategoryIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,biomedicalConceptIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,definedProcedures,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,id,Activity_702
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,name,A702
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\07\results\unit-test-coreid-DDF00263-negative-7.json,timelineId,null
