path,attribute,value
/Activity/0,bcCategoryIds,False
/Activity/0,bcSurrogateIds,False
/Activity/0,biomedicalConceptIds,Not in dataset
/Activity/0,childIds,False
/Activity/0,definedProcedures,Not in dataset
/Activity/0,id,Activity_982
/Activity/0,name,A982
/Activity/0,parent_entity,InterventionalStudyDesign
/Activity/0,parent_id,InterventionalStudyDesign_1
/Activity/0,parent_rel,activities
/Activity/0,timelineId,Not in dataset
/Activity/1,bcCategoryIds,False
/Activity/1,bcSurrogateIds,False
/Activity/1,biomedicalConceptIds,Not in dataset
/Activity/1,childIds,
/Activity/1,definedProcedures,Not in dataset
/Activity/1,id,Activity_983
/Activity/1,name,A983
/Activity/1,parent_entity,InterventionalStudyDesign
/Activity/1,parent_id,InterventionalStudyDesign_1
/Activity/1,parent_rel,activities
/Activity/1,timelineId,Not in dataset
/Activity/2,bcCategoryIds,
/Activity/2,bcSurrogateIds,False
/Activity/2,biomedicalConceptIds,Not in dataset
/Activity/2,childIds,False
/Activity/2,definedProcedures,Not in dataset
/Activity/2,id,Activity_986
/Activity/2,name,A986
/Activity/2,parent_entity,InterventionalStudyDesign
/Activity/2,parent_id,InterventionalStudyDesign_1
/Activity/2,parent_rel,activities
/Activity/2,timelineId,Not in dataset
/Activity/3,bcCategoryIds,
/Activity/3,bcSurrogateIds,False
/Activity/3,biomedicalConceptIds,Not in dataset
/Activity/3,childIds,
/Activity/3,definedProcedures,Not in dataset
/Activity/3,id,Activity_987
/Activity/3,name,A987
/Activity/3,parent_entity,InterventionalStudyDesign
/Activity/3,parent_id,InterventionalStudyDesign_1
/Activity/3,parent_rel,activities
/Activity/3,timelineId,Not in dataset
/Activity/4,bcCategoryIds,False
/Activity/4,bcSurrogateIds,
/Activity/4,biomedicalConceptIds,Not in dataset
/Activity/4,childIds,False
/Activity/4,definedProcedures,Not in dataset
/Activity/4,id,Activity_998
/Activity/4,name,A998
/Activity/4,parent_entity,InterventionalStudyDesign
/Activity/4,parent_id,InterventionalStudyDesign_1
/Activity/4,parent_rel,activities
/Activity/4,timelineId,Not in dataset
/Activity/5,bcCategoryIds,False
/Activity/5,bcSurrogateIds,
/Activity/5,biomedicalConceptIds,Not in dataset
/Activity/5,childIds,
/Activity/5,definedProcedures,Not in dataset
/Activity/5,id,Activity_999
/Activity/5,name,A999
/Activity/5,parent_entity,InterventionalStudyDesign
/Activity/5,parent_id,InterventionalStudyDesign_1
/Activity/5,parent_rel,activities
/Activity/5,timelineId,Not in dataset
/Activity/6,bcCategoryIds,
/Activity/6,bcSurrogateIds,
/Activity/6,biomedicalConceptIds,Not in dataset
/Activity/6,childIds,False
/Activity/6,definedProcedures,Not in dataset
/Activity/6,id,Activity_1002
/Activity/6,name,A1002
/Activity/6,parent_entity,InterventionalStudyDesign
/Activity/6,parent_id,InterventionalStudyDesign_1
/Activity/6,parent_rel,activities
/Activity/6,timelineId,Not in dataset
/Activity/7,bcCategoryIds,
/Activity/7,bcSurrogateIds,
/Activity/7,biomedicalConceptIds,Not in dataset
/Activity/7,childIds,
/Activity/7,definedProcedures,Not in dataset
/Activity/7,id,Activity_1003
/Activity/7,name,A1003
/Activity/7,parent_entity,InterventionalStudyDesign
/Activity/7,parent_id,InterventionalStudyDesign_1
/Activity/7,parent_rel,activities
/Activity/7,timelineId,Not in dataset
