dataset,variable,label,type,length
supplbch.xpt,STUDYID,Study Identifier,Char,12
supplbch.xpt,RDOMAIN,Related Domain Abbreviation,Char,6
supplbch.xpt,USUBJID,Unique Subject Identifier,Char,8
supplbch.xpt,IDVAR,Identifying Variable,Char,200
supplbch.xpt,IDVARVAL,Identifying Variable Value,Char,200
supplbch.xpt,QNAM,Qualifier Variable Name,Char,5
supplbch.xpt,QLABEL,Qualifier Variable Label,Char,5
supplbch.xpt,QVAL,Data Value,Char,41
supplbch.xpt,QORIG,Origin,Char,13
supplbch.xpt,QEVAL,Evaluator,Char,200
