dataset,variable,label,type,length
BiomedicalConceptProperty.xpt,parent_entity,Parent Entity Name,String,[1]
BiomedicalConceptProperty.xpt,parent_id,Parent Entity Id,String,[1]
BiomedicalConceptProperty.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
BiomedicalConceptProperty.xpt,rel_type,Type of Relationship,String,[1]
BiomedicalConceptProperty.xpt,id,(Biomedical Concept Property Id),String,[1]
BiomedicalConceptProperty.xpt,name,Biomedical Concept Property Name,String,[1]
BiomedicalConceptProperty.xpt,label,Biomedical Concept Property Label,String,[0..1]
BiomedicalConceptProperty.xpt,isRequired,Biomedical Concept Property Required Indicator,Boolean,[1]
BiomedicalConceptProperty.xpt,isEnabled,Biomedical Concept Property Enabled Indicator,Boolean,[1]
BiomedicalConceptProperty.xpt,datatype,Biomedical Concept Property Response Data Type,String,[1]
BiomedicalConceptProperty.xpt,instanceType,Instance Type,String,[1]
BiomedicalConceptProperty.xpt,code,Biomedical Concept Property Concept Code [Exists],Boolean,AliasCode[1]
BiomedicalConceptProperty.xpt,code.id,Biomedical Concept Property Concept Code / (Alias Code Id),String,AliasCode[1].id[1]
BiomedicalConceptProperty.xpt,code.standardCode,Biomedical Concept Property Concept Code / (Alias Code Standard Code) [Exists],Boolean,AliasCode[1]>Code[1]
BiomedicalConceptProperty.xpt,code.standardCode.id,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / (Code Id),String,AliasCode[1]>Code[1].id[1]
BiomedicalConceptProperty.xpt,code.standardCode.code,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code Value,String,AliasCode[1]>Code[1].code[1]
BiomedicalConceptProperty.xpt,code.standardCode.codeSystem,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code System Name,String,AliasCode[1]>Code[1].codeSystem[1]
BiomedicalConceptProperty.xpt,code.standardCode.codeSystemVersion,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Code System Version,String,AliasCode[1]>Code[1].codeSystemVersion[1]
BiomedicalConceptProperty.xpt,code.standardCode.decode,Biomedical Concept Property Concept Code / (Alias Code Standard Code) / Decode,String,AliasCode[1]>Code[1].decode[1]
BiomedicalConceptProperty.xpt,code.standardCodeAliases,Biomedical Concept Property Concept Code / (Alias Code Standard Code Aliases) [Any Exists],Boolean,AliasCode[1]>Code[0..*]
BiomedicalConceptProperty.xpt,responseCodes,(Biomedical Concept Property Response Codes) [Any Exists],Boolean,ResponseCode[0..*]
