path,attribute,value
/Activity/0,parent_entity,InterventionalStudyDesign
/Activity/0,parent_id,InterventionalStudyDesign_1
/Activity/0,parent_rel,activities
/Activity/0,id,Activity_502
/Activity/0,name,A502
/Activity/0,definedProcedures,False
/Activity/0,biomedicalConceptIds,Not in dataset
/Activity/0,bcCategoryIds,False
/Activity/0,bcSurrogateIds,Not in dataset
/Activity/0,childIds,False
/Activity/0,timelineId,
/Activity/1,parent_entity,InterventionalStudyDesign
/Activity/1,parent_id,InterventionalStudyDesign_1
/Activity/1,parent_rel,activities
/Activity/1,id,Activity_503
/Activity/1,name,A503
/Activity/1,definedProcedures,False
/Activity/1,biomedicalConceptIds,Not in dataset
/Activity/1,bcCategoryIds,False
/Activity/1,bcSurrogateIds,Not in dataset
/Activity/1,childIds,
/Activity/1,timelineId,
/Activity/2,parent_entity,InterventionalStudyDesign
/Activity/2,parent_id,InterventionalStudyDesign_1
/Activity/2,parent_rel,activities
/Activity/2,id,Activity_506
/Activity/2,name,A506
/Activity/2,definedProcedures,False
/Activity/2,biomedicalConceptIds,Not in dataset
/Activity/2,bcCategoryIds,
/Activity/2,bcSurrogateIds,Not in dataset
/Activity/2,childIds,False
/Activity/2,timelineId,
/Activity/3,parent_entity,InterventionalStudyDesign
/Activity/3,parent_id,InterventionalStudyDesign_1
/Activity/3,parent_rel,activities
/Activity/3,id,Activity_507
/Activity/3,name,A507
/Activity/3,definedProcedures,False
/Activity/3,biomedicalConceptIds,Not in dataset
/Activity/3,bcCategoryIds,
/Activity/3,bcSurrogateIds,Not in dataset
/Activity/3,childIds,
/Activity/3,timelineId,
/Activity/4,parent_entity,InterventionalStudyDesign
/Activity/4,parent_id,InterventionalStudyDesign_1
/Activity/4,parent_rel,activities
/Activity/4,id,Activity_758
/Activity/4,name,A758
/Activity/4,definedProcedures,
/Activity/4,biomedicalConceptIds,Not in dataset
/Activity/4,bcCategoryIds,False
/Activity/4,bcSurrogateIds,Not in dataset
/Activity/4,childIds,False
/Activity/4,timelineId,
/Activity/5,parent_entity,InterventionalStudyDesign
/Activity/5,parent_id,InterventionalStudyDesign_1
/Activity/5,parent_rel,activities
/Activity/5,id,Activity_759
/Activity/5,name,A759
/Activity/5,definedProcedures,
/Activity/5,biomedicalConceptIds,Not in dataset
/Activity/5,bcCategoryIds,False
/Activity/5,bcSurrogateIds,Not in dataset
/Activity/5,childIds,
/Activity/5,timelineId,
/Activity/6,parent_entity,InterventionalStudyDesign
/Activity/6,parent_id,InterventionalStudyDesign_1
/Activity/6,parent_rel,activities
/Activity/6,id,Activity_762
/Activity/6,name,A762
/Activity/6,definedProcedures,
/Activity/6,biomedicalConceptIds,Not in dataset
/Activity/6,bcCategoryIds,
/Activity/6,bcSurrogateIds,Not in dataset
/Activity/6,childIds,False
/Activity/6,timelineId,
/Activity/7,parent_entity,InterventionalStudyDesign
/Activity/7,parent_id,InterventionalStudyDesign_1
/Activity/7,parent_rel,activities
/Activity/7,id,Activity_763
/Activity/7,name,A763
/Activity/7,definedProcedures,
/Activity/7,biomedicalConceptIds,Not in dataset
/Activity/7,bcCategoryIds,
/Activity/7,bcSurrogateIds,Not in dataset
/Activity/7,childIds,
/Activity/7,timelineId,
