dataset,variable,label,type,length
relref.xpt,STUDYID,Study Identifier,Char,50
relref.xpt,SETCD,Trial Set Code,Char,50
relref.xpt,REFID,Reference ID,Char,50
relref.xpt,PARENT,Parent Reference ID,Char,8
relref.xpt,LEVEL,Reference ID Generation Level,Num,50
relref.xpt,LVLDESC,Reference ID Level Description,Char,50
dm.xpt,STUDYID,Study Identifier,Char,50
dm.xpt,DOMAIN,Domain Abbreviation,Char,50
dm.xpt,USUBJID,Unique Subject Identifier,Char,50
dm.xpt,SUBJID,Subject Identifier for the Study,Char,50
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,50
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,50
dm.xpt,AGETXT,Age Range,Char,50
dm.xpt,AGEU,Age Unit,Char,50
dm.xpt,SEX,Sex,Char,50
dm.xpt,SPECIES,Species,Char,50
dm.xpt,STRAIN,Strain/Substrain,Char,50
dm.xpt,SBSTRAIN,Strain/Substrain Details,Char,50
dm.xpt,ARMCD,Planned Arm Code,Char,50
dm.xpt,ARM,Description of Planned Arm,Char,50
dm.xpt,SETCD,Set Code,Char,50
