Dataset,Record,Variable,Value
EG.csv,2,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,3,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,8,EGTEST,The quick brown fox jumps over the lazy dog with more than 40 characters
EG.csv,11,EGTEST,12345678901234567890123456789012345678901
EG.csv,12,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,13,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,14,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,15,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,16,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
EG.csv,17,EGTEST,Interpretationaaaaaaaaaaaaaaaaaaaaaaaaaadd
