dataset,variable,label,type,length
Activity.xpt,parent_entity,Parent Entity Name,String,[1]
Activity.xpt,parent_id,Parent Entity Id,String,[1]
Activity.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Activity.xpt,rel_type,Type of Relationship,String,[1]
Activity.xpt,id,(Activity Id),String,[1]
Activity.xpt,name,Study Activity Name,String,[1]
Activity.xpt,label,Study Activity Label,String,[0..1]
Activity.xpt,description,Study Activity Description,String,[0..1]
Activity.xpt,notes,Activity Notes [Any Exist],Boolean,CommentAnnotation[0..*]
Activity.xpt,definedProcedures,(Activity Defined Procedures) [Any Exist],Boolean,Procedure[0..*]
Activity.xpt,biomedicalConceptIds,(Activity Biomedical Concepts) [Identifiers] [Any Exist],Boolean,string[0..*] (BiomedicalConcept.id)
Activity.xpt,previousId,(Activity Previous) [Identifier],String,[0..1] (Activity.id)
Activity.xpt,nextId,(Activity Next) [Identifier],String,[0..1] (Activity.id)
Activity.xpt,timelineId,(Activity Timeline) [Identifier],String,[0..1] (ScheduleTimeline.id)
Activity.xpt,instanceType,(Activity Instance Type),String,[1]
