dataset,variable,label,type,length
vs,STUDYID,Study Identifier,Char,12
vs,DOMAIN,Domain Abbreviation,Char,2
vs,USUBJID,Unique Subject Identifier,Char,8
vs,VSSEQ,Sequence Number,Num,8
vs,VSTESTCD,Vital Signs Test Short Name,Char,8
vs,VSTEST,Vital Signs Test Name,Char,24
vs,VSPOS,Vital Signs Position of Subject,Char,8
vs,VSORRES,Result or Finding in Original Units,Char,8
vs,VSORRESU,Original Units,Char,9
vs,VSSTRESC,Character Result/Finding in Std Format,Char,200
vs,VSSTRESN,Numeric Result/Finding in Standard Units,Num,8
vs,VSSTRESU,Standard Units,Char,9
vs,VSSTAT,Completion Status,Char,8
vs,VSLOC,Location of Vital Signs Measurement,Char,11
vs,VSLOBXFL,Last Observation Before Exposure Flag,Char,1
vs,VSREPNUM,Repetition Number,Num,8
