dataset,variable,label,type,length
StudyCell,parent_entity,Parent Entity Name,String,[1]
StudyCell,parent_id,Parent Entity Id,String,[1]
StudyCell,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyCell,rel_type,Type of Relationship,String,[1]
StudyCell,id,(Study Cell Id),String,[1]
StudyCell,instanceType,Instance Type,String,[1]
StudyCell,armId,(Study Cell Arm) [Identifier],String,StudyArm[1].id[1]
StudyCell,epochId,(Study Cell Epoch) [Identifier],String,StudyEpoch[1].id[1]
StudyCell,elementIds,(Study Cell Elements) [Identifiers][Any Exist],Boolean,StudyElement[0..*].id[1]
StudyEpoch,parent_entity,Parent Entity Name,String,[1]
StudyEpoch,parent_id,Parent Entity Id,String,[1]
StudyEpoch,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyEpoch,rel_type,Type of Relationship,String,[1]
StudyEpoch,id,(Study Epoch Id),String,[1]
StudyEpoch,name,Study Epoch Name,String,[1]
StudyEpoch,description,Study Epoch Description,String,[0..1]
StudyEpoch,label,Study Epoch Label,String,[0..1]
StudyEpoch,instanceType,Instance Type,String,[1]
StudyEpoch,type,Study Epoch Type [Exists],Boolean,Code[1]
StudyEpoch,type.id,Study Epoch Type / (Code Id),String,Code[1].id[1]
StudyEpoch,type.code,Study Epoch Type / Code Value,String,Code[1].code[1]
StudyEpoch,type.codeSystem,Study Epoch Type / Code System Name,String,Code[1].codeSystem[1]
StudyEpoch,type.codeSystemVersion,Study Epoch Type / Code System Version,String,Code[1].codeSystemVersion[1]
StudyEpoch,type.decode,Study Epoch Type / Decode,String,Code[1].decode[1]
StudyEpoch,previousId,(Study Epoch Previous) [Identifier],String,StudyEpoch[0..1].id[1]
StudyEpoch,nextId,(Study Epoch Next) [Identifier],String,StudyEpoch[0..1].id[1]
