dataset,variable,label,type,length
cm.xpt,STUDYID,Study Identifier,Char,50
cm.xpt,DOMAIN,Domain Abbreviation,Char,50
cm.xpt,USUBJID,Unique Subject Identifier,Char,50
cm.xpt,CMSEQ,Sequence Number,Num,8
cm.xpt,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm.xpt,CMINDC,Indication,Char,50
cm.xpt,CMDOSE,Dose per Administration,Num,8
cm.xpt,CMDOSU,Dose Units,Char,50
cm.xpt,CMDOSFRQ,Dosing Frequency per Interval,Char,50
cm.xpt,CMROUTE,Route of Administration,Char,50
cm.xpt,EPOCH,Epoch,Char,50
cm.xpt,CMSTDTC,Start Date/Time of Medication,Char,50
cm.xpt,CMSTDY,Study Day of Start of Medication,Num,8
cm.xpt,CMENDY,Study Day of End of Medication,Num,8
cm.xpt,CMSTRTPT,Start Relative to Reference Time Point,Char,50
cm.xpt,CMSTTPT,Start Reference Time Point,Char,50
cm.xpt,CMENRTPT,End Relative to Reference Time Point,Char,50
cm.xpt,CMENTPT,End Reference Time Point,Char,50
ce.xpt,STUDYID,Study Identifier,Char,50
ce.xpt,DOMAIN,Domain Abbreviation,Char,50
ce.xpt,USUBJID,Unique Subject Identifier,Char,50
ce.xpt,CESEQ,Sequence Number,Num,8
ce.xpt,CEGRPID,Group ID,Char,50
ce.xpt,CETERM,Reported Term for the Clinical Event,Char,50
ce.xpt,CESEV,Severity/Intensity,Char,50
ce.xpt,EPOCH,Epoch,Char,50
ce.xpt,CEDTC,Start Date/Time of Event Collection,Char,50
ce.xpt,CESTDTC,Start Date/Time of Clinical Event,Char,50
ce.xpt,CESTDY,Study Day of Start of Event,Num,8
ce.xpt,CEENDY,Study Day of End of Event,Num,8
ce.xpt,CESTRTPT,Start Relative to Reference Time Point,Char,50
ce.xpt,CESTTPT,Start Reference Time Point,Char,50
ce.xpt,CEENRTPT,End Relative to Reference Time Point,Char,50
ce.xpt,CEENTPT,End Reference Time Point,Char,50
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBSTDTC,Start Date/Time of Specimen Collection,Char,19
lb.xpt,LBENDY,Study Day of Start of Specimen Collection,Num,8
lb.xpt,LBENRTPT,End Relative to Reference Time Point,Char,50
lb.xpt,LBENTPT,End Reference Time Point,Char,50
se.xpt,STUDYID,Study Identifier,Char,12
se.xpt,DOMAIN,Domain Abbreviation,Char,2
se.xpt,USUBJID,Unique Subject Identifier,Char,8
se.xpt,SESEQ,Sequence Number,Num,8
se.xpt,ETCD,Element Code,Char,7
se.xpt,ELEMENT,Description of Element,Char,26
se.xpt,EPOCH,Epoch,Char,9
se.xpt,SESTDTC,Start Date/Time of Element,Char,10
se.xpt,SEENRTPT,End Relative to Reference Time Point,Char,50
se.xpt,SEENTPT,End Reference Time Point,Char,50
se.xpt,SESTDY,Study Day of Start of Element,Num,8
se.xpt,SEENDY,Study Day of End of Element,Num,8
