dataset,variable,label,type,length
cm.xpt,STUDYID,Study Identifier,Char,50
cm.xpt,DOMAIN,Domain Abbreviation,Char,50
cm.xpt,USUBJID,Unique Subject Identifier,Char,50
cm.xpt,CMSEQ,Sequence Number,Num,8
cm.xpt,CMSPID,Sponsor-Defined Identifier,Char,50
cm.xpt,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,50
cm.xpt,CMDECOD,Standardized Medication Name,Char,50
cm.xpt,CMCAT,Category for Medication,Char,50
cm.xpt,CMINDC,Indication,Char,50
cm.xpt,CMCLAS,Medication Class,Char,50
cm.xpt,CMCLASCD,Medication Class Code,Char,50
cm.xpt,CMDOSE,Dose per Administration,Num,8
cm.xpt,CMDOSU,Dose Units,Char,50
cm.xpt,CMDOSFRM,Dose Form,Char,50
cm.xpt,CMDOSFRQ,Dosing Frequency per Interval,Char,50
cm.xpt,CMROUTE,Route of Administration,Char,50
cm.xpt,EPOCH,Epoch,Char,50
cm.xpt,CMSTDTC,Start Date/Time of Medication,Char,50
cm.xpt,CMENDTC,End Date/Time of Medication,Char,50
cm.xpt,CMSTDY,Study Day of Start of Medication,Num,8
cm.xpt,CMENDY,Study Day of End of Medication,Num,8
cm.xpt,CMATC1,WHODrug ATC 1,Char,50
cm.xpt,CMATC2,WHODrug ATC 2,Char,50
cm.xpt,CMATC3,WHODrug ATC 3,Char,50
cm.xpt,CMATC4,WHODrug ATC ,Char,50
