dataset,variable,label,type,length
Duration,parent_entity,Parent Entity Name,String,[1]
Duration,parent_id,Parent Entity Id,String,[1]
Duration,parent_rel,Name of Relationship from Parent Entity,String,[1]
Duration,rel_type,Type of Relationship,String,[1]
Duration,id,(Duration Id),String,[1]
Duration,text,Duration Text,String,[0..1]
Duration,quantity,Duration Quantity Value [Exists],Boolean,Quantity[0..1] / Range[0..1]
Duration,quantity.id,Duration Quantity Value / (Quantity Id),String,Quantity[0..1]>id[1]
Duration,quantity.value,Duration Quantity Value / Quantity Value,Float,Quantity[0..1]>value[1]
Duration,quantity.unit,Duration Quantity Value / Quantity Unit [Exists],Boolean,AliasCode[0..1]
Duration,quantity.unit.id,Duration Quantity Value / Quantity Unit / (Alias Code Id),String,Quantity[0..1]>AliasCode[0..1]>id[1]
Duration,quantity.unit.standardCode,Duration Quantity Value / Quantity Unit / Standard Code [Exists],Boolean,Code[1]
Duration,quantity.unit.standardCode.id,Duration Quantity Value / Quantity Unit / Standard Code / (Code Id),String,Quantity[0..1]>AliasCode[0..1]>Code[1]>id[1]
Duration,quantity.unit.standardCode.code,Duration Quantity Value / Quantity Unit / Standard Code / Code Value,String,Quantity[0..1]>AliasCode[0..1]>Code[1]>code[1]
Duration,quantity.unit.standardCode.codeSystem,Duration Quantity Value / Quantity Unit / Standard Code / Code System Name,String,Quantity[0..1]>AliasCode[0..1]>Code[1]>codeSystem[1]
Duration,quantity.unit.standardCode.codeSystemVersion,Duration Quantity Value / Quantity Unit / Standard Code / Code System Version,String,Quantity[0..1]>AliasCode[0..1]>Code[1]>codeSystemVersion[1]
Duration,quantity.unit.standardCode.decode,Duration Quantity Value / Quantity Unit / Standard Code / Decode,String,Quantity[0..1]>AliasCode[0..1]>Code[1]>decode[1]
Duration,quantity.unit.standardCode.instanceType,Duration Quantity Value / Quantity Unit / Standard Code / (Code Instance Type),String,Quantity[0..1]>AliasCode[0..1]>Code[1]>instanceType[1]
Duration,quantity.unit.standardCodeAliases,Duration Quantity Value / Quantity Unit / Standard Code Aliases [Any Exist],Boolean,Code[0..*]
Duration,quantity.unit.instanceType,Duration Quantity Value / Quantity Unit / (Alias Code Instance Type),String,Quantity[0..1]>AliasCode[0..1]>instanceType[1]
Duration,quantity.instanceType,Duration Quantity Value / (Quantity Instance Type),String,Quantity[0..1]>instanceType[1]
Duration,durationWillVary,Duration Will Vary Indicator,Boolean,[1]
Duration,reasonDurationWillVary,Reason Duration Will Vary,String,[0..1]
Duration,instanceType,(Duration Instance Type),String,[1]
