dataset,variable,label,type,length
Code.xpt,parent_entity,Parent Entity Name,String,[1]
Code.xpt,parent_id,Parent Entity Id,String,[1]
Code.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Code.xpt,rel_type,Type of Relationship,String,[1]
Code.xpt,id,(Code Id),String,[1]
Code.xpt,code,Code Value,String,[1]
Code.xpt,codeSystem,Code System Name,String,[1]
Code.xpt,codeSystemVersion,Code System Version,String,[1]
Code.xpt,decode,Decode,String,[1]
Code.xpt,instanceType,Instance Type,String,[1]
AliasCode.xpt,parent_entity,Parent Entity Name,String,[1]
AliasCode.xpt,parent_id,Parent Entity Id,String,[1]
AliasCode.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
AliasCode.xpt,rel_type,Type of Relationship,String,[1]
AliasCode.xpt,id,(Alias Code Id),String,[1]
AliasCode.xpt,instanceType,Instance Type,String,[1]
AliasCode.xpt,standardCode,(Alias Code Standard Code) [Exists],Boolean,Code[1]
AliasCode.xpt,standardCode.id,(Alias Code Standard Code) / (Code Id),String,Code[1].id[1]
AliasCode.xpt,standardCode.code,(Alias Code Standard Code) / Code Value,String,Code[1].code[1]
AliasCode.xpt,standardCode.codeSystem,(Alias Code Standard Code) / Code System Name,String,Code[1].codeSystem[1]
AliasCode.xpt,standardCode.codeSystemVersion,(Alias Code Standard Code) / Code System Version,String,Code[1].codeSystemVersion[1]
AliasCode.xpt,standardCode.decode,(Alias Code Standard Code) / Decode,String,Code[1].decode[1]
AliasCode.xpt,standardCodeAliases,(Alias Code Standard Code Aliases) [Any Exists],Boolean,Code[0..*]
