dataset,variable,label,type,length
suppdmmmm.xpt,STUDYID,Study Identifier,Char,12
suppdmmmm.xpt,RDOMAIN,Related Domain Abbreviation,Char,6
suppdmmmm.xpt,USUBJID,Unique Subject Identifier,Char,8
suppdmmmm.xpt,IDVAR,Identifying Variable,Char,200
suppdmmmm.xpt,IDVARVAL,Identifying Variable Value,Char,200
suppdmmmm.xpt,QNAM,Qualifier Variable Name,Char,5
suppdmmmm.xpt,QLABEL,Qualifier Variable Label,Char,40
suppdmmmm.xpt,QVAL,Data Value,Char,41
suppdmmmm.xpt,QORIG,Origin,Char,13
suppdmmmm.xpt,QEVAL,Evaluator,Char,200
