path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcCategoryIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,id,Activity_886
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,name,A886
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,timelineId,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcCategoryIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,childIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,id,Activity_887
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,name,A887
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,timelineId,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcCategoryIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,childIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,id,Activity_890
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,name,A890
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,timelineId,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcCategoryIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,bcSurrogateIds,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,biomedicalConceptIds,False
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,childIds,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,definedProcedures,Not in dataset
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,id,Activity_891
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,name,A891
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_entity,InterventionalStudyDesign
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,parent_rel,activities
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-001076\negative\53\results\unit-test-coreid-DDF00263-negative-53.json,timelineId,Not in dataset
