dataset,variable,label,type,length
Masking,parent_entity,Parent Entity Name,String,[1]
Masking,parent_id,Parent Entity Id,String,[1]
Masking,parent_rel,Name of Relationship from Parent Entity,String,[1]
Masking,rel_type,Type of Relationship,String,[1]
Masking,id,(Masking Id),String,[1]
Masking,description,Masking Description,String,[1]
Masking,instanceType,Instance Type,String,[1]
Masking,role,Masking Role [Exists],Boolean,Code[1]
Masking,role.id,Masking Role / (Code Id),String,Code[1].id[1]
Masking,role.code,Masking Role / Code Value,String,Code[1].code[1]
Masking,role.codeSystem,Masking Role / Code System Name,String,Code[1].codeSystem[1]
Masking,role.codeSystemVersion,Masking Role / Code System Version,String,Code[1].codeSystemVersion[1]
Masking,role.decode,Masking Role / Decode,String,Code[1].decode[1]
