dataset,variable,label,type,length
ScheduleTimeline.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduleTimeline.xpt,parent_id,Parent Entity Id,String,[1]
ScheduleTimeline.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduleTimeline.xpt,rel_type,Type of Relationship,String,[1]
ScheduleTimeline.xpt,id,(Schedule Timeline Id),String,[1]
ScheduleTimeline.xpt,name,Schedule Timeline Name,String,[1]
ScheduleTimeline.xpt,label,Schedule Timeline Label,String,[0..1]
ScheduleTimeline.xpt,description,Schedule Timeline Description,String,[0..1]
ScheduleTimeline.xpt,entryCondition,Schedule Timeline Entry Condition,String,[1]
ScheduleTimeline.xpt,mainTimeline,Main Timeline Indicator,Boolean,[1]
ScheduleTimeline.xpt,plannedDuration,Schedule Timeline Planned Duration [Exists],Boolean,Duration[0..1]
ScheduleTimeline.xpt,plannedDuration.id,Schedule Timeline Planned Duration / (Duration Id),String,Duration[0..1]>id[1]
ScheduleTimeline.xpt,plannedDuration.text,Schedule Timeline Planned Duration / Duration Text,String,Duration[0..1]>text[0..1]
ScheduleTimeline.xpt,plannedDuration.quantity,Schedule Timeline Planned Duration / Duration Quantity Value [Exists],Boolean,Quantity[0..1] / Range[0..1]
ScheduleTimeline.xpt,plannedDuration.durationWillVary,Schedule Timeline Planned Duration / Duration Will Vary Indicator,Boolean,Duration[0..1]>durationWillVary[1]
ScheduleTimeline.xpt,plannedDuration.reasonDurationWillVary,Schedule Timeline Planned Duration / Reason Duration Will Vary,String,Duration[0..1]>reasonDurationWillVary[0..1]
ScheduleTimeline.xpt,plannedDuration.instanceType,Schedule Timeline Planned Duration / (Duration Instance Type),String,Duration[0..1]>instanceType[1]
ScheduleTimeline.xpt,instances,(Schedule Timeline Instances) [Any Exist],Boolean,ScheduledActivityInstance[0..*] / ScheduledDecisionInstance[0..*]
ScheduleTimeline.xpt,entryId,(Schedule Timeline Entry) [Identifier],String,[1] (ScheduledActivityInstance.id / ScheduledDecisionInstance.id)
ScheduleTimeline.xpt,exits,(Schedule Timeline Exits) [Any Exist],Boolean,ScheduleTimelineExit[0..*]
ScheduleTimeline.xpt,timings,(Schedule Timeline Timings) [Any Exist],Boolean,Timing[0..*]
ScheduleTimeline.xpt,instanceType,(Schedule Timeline Instance Type),String,[1]
ScheduledActivityInstance.xpt,parent_entity,Parent Entity Name,String,[1]
ScheduledActivityInstance.xpt,parent_id,Parent Entity Id,String,[1]
ScheduledActivityInstance.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ScheduledActivityInstance.xpt,rel_type,Type of Relationship,String,[1]
ScheduledActivityInstance.xpt,id,(Scheduled Activity Instance Id),String,[1]
ScheduledActivityInstance.xpt,name,Scheduled Activity Instance Name,String,[1]
ScheduledActivityInstance.xpt,description,Scheduled Activity Instance Description,String,[0..1]
ScheduledActivityInstance.xpt,label,Scheduled Activity Instance Label,String,[0..1]
ScheduledActivityInstance.xpt,defaultConditionId,(Scheduled Activity Instance Default Condition) [Identifier],String,ScheduledInstance[0..1].id[1]
ScheduledActivityInstance.xpt,timelineId,(Scheduled Activity Instance Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
ScheduledActivityInstance.xpt,timelineExitId,(Scheduled Activity Instance Timeline Exit) [Identifier],String,ScheduleTimelineExit[0..1].id[1]
ScheduledActivityInstance.xpt,instanceType,Instance Type,String,[1]
ScheduledActivityInstance.xpt,activityIds,(Scheduled Activity Instance Activities) [Identifiers][Any Exist],Boolean,Activity[0..*].id[1]
ScheduledActivityInstance.xpt,encounterId,(Scheduled Activity Instance Encounter) [Identifier],String,Encounter[0..1].id[1]
