dataset,variable,label,type,length
Activity.xpt,parent_entity,Parent Entity Name,String,[1]
Activity.xpt,parent_id,Parent Entity Id,String,[1]
Activity.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Activity.xpt,rel_type,Type of Relationship,String,[1]
Activity.xpt,id,(Activity Id),String,[1]
Activity.xpt,name,Clinical Study Activity Name,String,[1]
Activity.xpt,description,Clinical Study Activity Description,String,[0..1]
Activity.xpt,label,Activity Label,String,[0..1]
Activity.xpt,instanceType,Instance Type,String,[1]
Activity.xpt,definedProcedures,(Activity Defined Procedures) [Any Exists],Boolean,Procedure[0..*]
Activity.xpt,biomedicalConceptIds,(Activity Biomedical Concepts) [Identifiers][Any Exist],Boolean,BiomedicalConcept[0..*].id[1]
Activity.xpt,nextId,(Activity Next) [Identifier],String,Activity[0..1].id[1]
Activity.xpt,timelineId,(Activity Timeline) [Identifier],String,ScheduleTimeline[0..1].id[1]
Activity.xpt,previousId,(Activity Previous) [Identifier],String,Activity[0..1].id[1]
Activity.xpt,bcSurrogateIds,(Activity Bc Surrogates) [Identifiers][Any Exist],Boolean,BiomedicalConceptSurrogate[0..*].id[1]
Activity.xpt,bcCategoryIds,(Activity Bc Categories) [Identifiers][Any Exist],Boolean,BiomedicalConceptCategory[0..*].id[1]
Procedure.xpt,parent_entity,Parent Entity Name,String,[1]
Procedure.xpt,parent_id,Parent Entity Id,String,[1]
Procedure.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Procedure.xpt,rel_type,Type of Relationship,String,[1]
Procedure.xpt,id,(Procedure Id),String,[1]
Procedure.xpt,name,Procedure Name,String,[1]
Procedure.xpt,description,Procedure Description,String,[0..1]
Procedure.xpt,label,Procedure Label,String,[0..1]
Procedure.xpt,procedureType,Procedure Type,String,[1]
Procedure.xpt,instanceType,Instance Type,String,[1]
Procedure.xpt,code,Procedure Code [Exists],Boolean,Code[1]
Procedure.xpt,code.id,Procedure Code / (Code Id),String,Code[1].id[1]
