path,attribute,value
/StudyVersion/0,code.standardCode.code,120
/StudyVersion/0,code.standardCode.code,120
/StudyVersion/0,code.standardCode.code,
/StudyVersion/0,code.standardCode.code,
/StudyVersion/0,code.standardCode.decode,
/StudyVersion/0,code.standardCode.decode,
/StudyVersion/0,code.standardCode.decode,ASIA
/StudyVersion/0,code.standardCode.decode,Asia
/StudyVersion/0,dateValue,2006-06-01
/StudyVersion/0,dateValue,2006-06-01
/StudyVersion/0,dateValue,2006-06-15
/StudyVersion/0,dateValue,2006-06-16
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,id,StudyVersion_1
/StudyVersion/0,id.GovernanceDate,GovernanceDate_1
/StudyVersion/0,id.GovernanceDate,GovernanceDate_1
/StudyVersion/0,id.GovernanceDate,GovernanceDate_3
/StudyVersion/0,id.GovernanceDate,GovernanceDate_4
/StudyVersion/0,name,D_APPROVE
/StudyVersion/0,name,D_APPROVE
/StudyVersion/0,name,D_IDMCAPPR
/StudyVersion/0,name,D_IDMCAPPR
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_entity,Study
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_id,Study_1
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,parent_rel,versions
/StudyVersion/0,type.code,C132352
/StudyVersion/0,type.code,C132352
/StudyVersion/0,type.code,C99903x0
/StudyVersion/0,type.code,C99903x0
/StudyVersion/0,type.code.GeographicScope,C41129
/StudyVersion/0,type.code.GeographicScope,C41129
/StudyVersion/0,type.code.GeographicScope,C68846
/StudyVersion/0,type.code.GeographicScope,C68846
/StudyVersion/0,type.decode,IDMC Approval Date
/StudyVersion/0,type.decode,IDMC Approval Date
/StudyVersion/0,type.decode,Sponsor Approval Date
/StudyVersion/0,type.decode,Sponsor Approval Date
/StudyVersion/0,type.decode.GeographicScope,Global
/StudyVersion/0,type.decode.GeographicScope,Region
/StudyVersion/0,type.decode.GeographicScope,Region
/StudyVersion/0,type.decode.GeographicScope,Worldwide
/StudyVersion/0,versionIdentifier,2
/StudyVersion/0,versionIdentifier,2
/StudyVersion/0,versionIdentifier,2
/StudyVersion/0,versionIdentifier,2
