dataset,variable,label,type,length
StudyArm.xpt,parent_entity,Parent Entity Name,String,[1]
StudyArm.xpt,parent_id,Parent Entity Id,String,[1]
StudyArm.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyArm.xpt,rel_type,Type of Relationship,String,[1]
StudyArm.xpt,id,(Study Arm Id),String,[1]
StudyArm.xpt,name,Study Arm Name,String,[1]
StudyArm.xpt,description,Study Arm Description,String,[0..1]
StudyArm.xpt,label,Study Arm Label,String,[0..1]
StudyArm.xpt,dataOriginDescription,Study Arm Data Origin Description,String,[1]
StudyArm.xpt,instanceType,Instance Type,String,[1]
StudyArm.xpt,dataOriginType,Study Arm Data Origin Type [Exists],Boolean,Code[1]
StudyArm.xpt,dataOriginType.id,Study Arm Data Origin Type / (Code Id),String,Code[1].id[1]
StudyArm.xpt,dataOriginType.code,Study Arm Data Origin Type / Code Value,String,Code[1].code[1]
StudyArm.xpt,dataOriginType.codeSystem,Study Arm Data Origin Type / Code System Name,String,Code[1].codeSystem[1]
StudyArm.xpt,dataOriginType.codeSystemVersion,Study Arm Data Origin Type / Code System Version,String,Code[1].codeSystemVersion[1]
StudyArm.xpt,dataOriginType.decode,Study Arm Data Origin Type / Decode,String,Code[1].decode[1]
StudyArm.xpt,type,Study Arm Type [Exists],Boolean,Code[1]
StudyArm.xpt,type.id,Study Arm Type / (Code Id),String,Code[1].id[1]
StudyArm.xpt,type.code,Study Arm Type / Code Value,String,Code[1].code[1]
StudyArm.xpt,type.codeSystem,Study Arm Type / Code System Name,String,Code[1].codeSystem[1]
StudyArm.xpt,type.codeSystemVersion,Study Arm Type / Code System Version,String,Code[1].codeSystemVersion[1]
StudyArm.xpt,type.decode,Study Arm Type / Decode,String,Code[1].decode[1]
StudyArm.xpt,populationIds,(Study Arm Populations) [Identifiers][Any Exist],Boolean,PopulationDefinition[0..*].id[1]
