dataset,variable,label,type,length
ds.xpt,STUDYID,Study Identifier,Char,12
ds.xpt,DOMAIN,Domain Abbreviation,Char,2
ds.xpt,USUBJID,Unique Subject Identifier,Char,8
ds.xpt,DSSEQ,Sequence Number,Num,8
ds.xpt,DSLNKID,Link ID,Char,50
ds.xpt,DSTERM,Reported Term for the Disposition Event,Char,200
ds.xpt,DSDECOD,Standardized Disposition Term,Char,29
ds.xpt,DSCAT,Category for Disposition Event,Char,18
ds.xpt,DSSCAT,Subcategory for Disposition Event,Char,19
ds.xpt,DSBODSYS,Body System or Organ Class,Char,52
ds.xpt,DSSOC,Primary System Organ Class,Char,52
ds.xpt,EPOCH,Epoch,Char,9
ds.xpt,DSSTDTC,Start Date/Time of Disposition Event,Char,10
ds.xpt,DSSTDY,Study Day of Start of Disposition Event,Num,8
