dataset,variable,label,type,length
gt.xpt,STUDYID,Study Identifier,Char,50
gt.xpt,DOMAIN,Domain Abbreviation,Char,50
gt.xpt,GTSEQ,Sequence Number,Num,50
gt.xpt,GTREFID,Reference ID,Char,8
gt.xpt,GTTESTCD,Lab Test or Examination Short Name,Char,50
gt.xpt,GTTEST,Lab Test or Examination Name,Char,50
gt.xpt,GTORRES,Result or Findings as Collected,Char,50
gt.xpt,GTORRESU,Unit of the Original Result,Char,50
gt.xpt,GTCOLSRT,Collected Summary Result Type,Char,8
gt.xpt,GTSTRESC,Standardized Result in Character Format,Char,50
gt.xpt,GTSTRESN,Standardized Result in Numeric Format,Num,50
gt.xpt,GTSTRESU,Unit of the Standardized Result,Char,50
gt.xpt,GTSTAT,Completion Status,Char,50
gt.xpt,GTREASND,Reason Not Done,Char,50
gt.xpt,GTMETHOD,Method of Test or Examination,Char,50
gt.xpt,GTDTC,Date/Time of Collection,Char,8
relref.xpt,STUDYID,Study Identifier,Char,50
relref.xpt,SETCD,Trial Set Code,Char,50
relref.xpt,REFID,Reference ID,Char,50
relref.xpt,PARENT,Parent Reference ID,Char,8
relref.xpt,LEVEL,Reference ID Generation Level,Num,50
relref.xpt,LVLDESC,Reference ID Level Description,Char,50
