path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,Activity.id,Activity_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,Activity.name,ACT_Row3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.studyInterventionIds,"['StudyIntervention_1', 'StudyIntervention_2', 'StudyIntervention_3']"
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyIntervention.name,null
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,name,PR3
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,studyInterventionId,StudyIntervention_xx
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,Activity.id,Activity_303
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,Activity.name,ACT_Row4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.id,InterventionalStudyDesign_2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyDesign.studyInterventionIds,['StudyIntervention_1']
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,StudyIntervention.name,XINONILINE25
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,name,PR401
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000983\negative\01\results\unit-test-coreid-DDF00240-negative-1.json,studyInterventionId,StudyIntervention_2
