dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,12
dm.xpt,DOMAIN,Domain Abbreviation,Char,2
dm.xpt,USUBJID,Unique Subject Identifier,Char,8
dm.xpt,SUBJID,Subject Identifier for the Study,Char,4
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,10
dm.xpt,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm.xpt,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm.xpt,RFICDTC,Date/Time of Informed Consent,Char,10
dm.xpt,RFPENDTC,Date/Time of End of Participation,Char,10
dm.xpt,DTHDTC,Date/Time of Death,Char,10
dm.xpt,DTHFL,Subject Death Flag,Char,1
dm.xpt,SITEID,Study Site Identifier,Char,3
dm.xpt,BRTHDTC,Date/Time of Birth,Char,10
dm.xpt,AGE,Age,Num,8
dm.xpt,AGEU,Age Units,Char,5
dm.xpt,SEX,Sex,Char,1
dm.xpt,RACE,Race,Char,41
dm.xpt,ETHNIC,Ethnicity,Char,22
dm.xpt,ARMCD,Planned Arm Code,Char,8
dm.xpt,ARM,Description of Planned Arm,Char,28
dm.xpt,ACTARMCD,Actual Arm Code,Char,8
dm.xpt,ACTARM,Description of Actual Arm,Char,28
dm.xpt,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,14
dm.xpt,ACTARMUD,Description of Unplanned Actual Arm,Char,200
dm.xpt,COUNTRY,Country,Char,3
sv.xpt,STUDYID,Study Identifier,Char,12
sv.xpt,DOMAIN,Domain Abbreviation,Char,2
sv.xpt,USUBJID,Unique Subject Identifier,Char,8
sv.xpt,VISITNUM,Visit Number,Num,8
sv.xpt,VISIT,Visit Name,Char,200
sv.xpt,SVSTDTC,Start Date/Time of Visit,Char,10
sv.xpt,SVENDTC,End Date/Time of Visit,Char,10
sv.xpt,SVSTDY,Study Day of Start of Visit,Num,8
sv.xpt,SVENDY,Study Day of End of Visit,Num,8
sv.xpt,SVUPDES,Description of Unplanned Visit,Char,200
cm.xpt,STUDYID,Study Identifier,Char,12
cm.xpt,DOMAIN,Domain Abbreviation,Char,2
cm.xpt,USUBJID,Unique Subject Identifier,Char,8
cm.xpt,CMSEQ,Sequence Number,Num,8
cm.xpt,CMTRT,"Reported Name of Drug, Med, or Therapy",Char,200
cm.xpt,CMINDC,Indication,Char,200
cm.xpt,CMDOSE,Dose per Administration,Num,8
cm.xpt,CMDOSU,Dose Units,Char,6
cm.xpt,CMDOSFRQ,Dosing Frequency per Interval,Char,3
cm.xpt,CMROUTE,Route of Administration,Char,24
cm.xpt,EPOCH,Epoch,Char,9
cm.xpt,CMSTDTC,Start Date/Time of Medication,Char,10
cm.xpt,CMENDTC,End Date/Time of Medication,Char,10
cm.xpt,CMSTDY,Study Day of Start of Medication,Num,8
cm.xpt,CMENDY,Study Day of End of Medication,Num,8
cm.xpt,CMENRTPT,End Relative to Reference Time Point,Char,7
cm.xpt,CMENTPT,End Reference Time Point,Char,10
ec.xpt,STUDYID,Study Identifier,Char,12
ec.xpt,DOMAIN,Domain Abbreviation,Char,2
ec.xpt,USUBJID,Unique Subject Identifier,Char,8
ec.xpt,SPDEVID,Sponsor Device Identifier,Char,200
ec.xpt,ECSEQ,Sequence Number,Num,8
ec.xpt,ECTRT,Name of Treatment,Char,10
ec.xpt,ECPRESP,Pre-Specified,Char,1
ec.xpt,ECOCCUR,Occurrence,Char,1
ec.xpt,ECDOSE,Dose,Num,8
ec.xpt,ECDOSU,Dose Units,Char,2
ec.xpt,ECDOSFRM,Dose Form,Char,9
ec.xpt,ECDOSFRQ,Dosing Frequency per Interval,Char,2
ec.xpt,ECROUTE,Route of Administration,Char,12
ec.xpt,ECLOT,Lot Number,Char,200
ec.xpt,ECPSTRG,Pharmaceutical Strength,Num,8
ec.xpt,ECPSTRGU,Pharmaceutical Strength Units,Char,3
ec.xpt,EPOCH,Epoch,Char,9
ec.xpt,ECSTDTC,Start Date/Time of Treatment,Char,10
ec.xpt,ECENDTC,End Date/Time of Treatment,Char,10
ec.xpt,ECSTDY,Study Day of Start of Treatment,Num,8
ec.xpt,ECENDY,Study Day of End of Treatment,Num,8
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEACN,Action Taken with Study Treatment,Char,16
ae.xpt,AEREL,Causality,Char,16
ae.xpt,AEOUT,Outcome of Adverse Event,Char,32
ae.xpt,AESCAN,Involves Cancer,Char,1
ae.xpt,AESCONG,Congenital Anomaly or Birth Defect,Char,1
ae.xpt,AESDISAB,Persist or Signif Disability/Incapacity,Char,1
ae.xpt,AESDTH,Results in Death,Char,1
ae.xpt,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae.xpt,AESLIFE,Is Life Threatening,Char,1
ae.xpt,AESOD,Occurred with Overdose,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ds.xpt,STUDYID,Study Identifier,Char,12
ds.xpt,DOMAIN,Domain Abbreviation,Char,2
ds.xpt,USUBJID,Unique Subject Identifier,Char,8
ds.xpt,DSSEQ,Sequence Number,Num,8
ds.xpt,DSLNKID,Link ID,Char,50
ds.xpt,DSTERM,Reported Term for the Disposition Event,Char,200
ds.xpt,DSDECOD,Standardized Disposition Term,Char,29
ds.xpt,DSCAT,Category for Disposition Event,Char,18
ds.xpt,DSSCAT,Subcategory for Disposition Event,Char,19
ds.xpt,EPOCH,Epoch,Char,9
ds.xpt,DSSTDTC,Start Date/Time of Disposition Event,Char,10
ds.xpt,DSSTDY,Study Day of Start of Disposition Event,Num,8
mh.xpt,STUDYID,Study Identifier,Char,12
mh.xpt,DOMAIN,Domain Abbreviation,Char,2
mh.xpt,USUBJID,Unique Subject Identifier,Char,8
mh.xpt,MHSEQ,Sequence Number,Num,8
mh.xpt,MHTERM,Reported Term for the Medical History,Char,19
mh.xpt,MHEVDTYP,Medical History Event Date Type,Char,13
mh.xpt,MHSTDTC,Start Date/Time of Medical History Event,Char,10
mh.xpt,MHSTDY,Study Day of Start of Observation,Num,8
ie.xpt,STUDYID,Study Identifier,Char,12
ie.xpt,DOMAIN,Domain Abbreviation,Char,2
ie.xpt,USUBJID,Unique Subject Identifier,Char,8
ie.xpt,IESEQ,Sequence Number,Num,8
ie.xpt,IETESTCD,Inclusion/Exclusion Criterion Short Name,Char,7
ie.xpt,IETEST,Inclusion/Exclusion Criterion,Char,196
ie.xpt,IECAT,Inclusion/Exclusion Category,Char,9
ie.xpt,IEORRES,I/E Criterion Original Result,Char,1
ie.xpt,IESTRESC,I/E Criterion Result in Std Format,Char,1
ie.xpt,EPOCH,Epoch,Char,9
ie.xpt,IEDTC,Date/Time of Collection,Char,10
ie.xpt,IEDY,Study Day of Collection,Num,8
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
vs.xpt,STUDYID,Study Identifier,Char,12
vs.xpt,DOMAIN,Domain Abbreviation,Char,2
vs.xpt,USUBJID,Unique Subject Identifier,Char,8
