dataset,variable,label,type,length
mhd.xpt,STUDYID,Study Identifier,Char,12
mhd.xpt,DOMAIN,Domain Abbreviation,Char,2
mhd.xpt,USUBJID,Unique Subject Identifier,Char,8
mhd.xpt,MHSEQ,Sequence Number,Num,8
mhd.xpt,MHCAT,Category for Medical History,Char,50
mhd.xpt,MHTERM,Reported Term for the Medical History,Char,19
mhd.xpt,MHEVDTYP,Medical History Event Date Type,Char,13
mhd.xpt,MHSTDTC,Start Date/Time of Medical History Event,Char,10
mhd.xpt,MHSTDY,Study Day of Start of Observation,Num,8
mhg.xpt,STUDYID,Study Identifier,Char,12
mhg.xpt,DOMAIN,Domain Abbreviation,Char,2
mhg.xpt,USUBJID,Unique Subject Identifier,Char,8
mhg.xpt,MHSEQ,Sequence Number,Num,8
mhg.xpt,MHCAT,Category for Medical History,Char,50
mhg.xpt,MHTERM,Reported Term for the Medical History,Char,19
mhg.xpt,MHEVDTYP,Medical History Event Date Type,Char,13
mhg.xpt,MHSTDTC,Start Date/Time of Medical History Event,Char,10
mhg.xpt,MHSTDY,Study Day of Start of Observation,Num,8
