dataset,variable,label,type,length
ae.xpt,STUDYID,Study Identifier,Char,12
ae.xpt,DOMAIN,Domain Abbreviation,Char,2
ae.xpt,USUBJID,Unique Subject Identifier,Char,8
ae.xpt,AESEQ,Sequence Number,Num,8
ae.xpt,AELNKID,Link ID,Char,50
ae.xpt,AELNKGRP,Link Group ID,Char,50
ae.xpt,AETERM,Reported Term for the Adverse Event,Char,200
ae.xpt,AELLT,Lowest Level Term,Char,1
ae.xpt,AELLTCD,Lowest Level Term Code,Char,1
ae.xpt,AEDECOD,Dictionary-Derived Term,Char,1
ae.xpt,AEPTCD,Preferred Term Code,Char,1
ae.xpt,AEHLT,High Level Term,Char,1
ae.xpt,AEHLTCD,High Level Term Code,Char,1
ae.xpt,AEHLGT,High Level Group Term,Char,1
ae.xpt,AEHLGTCD,High Level Group Term Code,Char,1
ae.xpt,AEBODSYS,Body System or Organ Class,Char,1
ae.xpt,AEBDSYCD,Body System or Organ Class Code,Char,1
ae.xpt,AESOC,Primary System Organ Class,Char,1
ae.xpt,AESOCCD,Primary System Organ Class Code,Char,1
ae.xpt,AESEV,Severity/Intensity,Char,8
ae.xpt,AESER,Serious Event,Char,1
ae.xpt,AEACN,Action Taken with Study Treatment,Char,16
ae.xpt,AEREL,Causality,Char,16
ae.xpt,AEOUT,Outcome of Adverse Event,Char,32
ae.xpt,AESCAN,Involves Cancer,Char,1
ae.xpt,AESCONG,Congenital Anomaly or Birth Defect,Char,1
ae.xpt,AESDISAB,Persist or Signif Disability/Incapacity,Char,1
ae.xpt,AESDTH,Results in Death,Char,1
ae.xpt,AESHOSP,Requires or Prolongs Hospitalization,Char,1
ae.xpt,AESLIFE,Is Life Threatening,Char,1
ae.xpt,AESOD,Occurred with Overdose,Char,1
ae.xpt,EPOCH,Epoch,Char,9
ae.xpt,AESTDTC,Start Date/Time of Adverse Event,Char,10
ae.xpt,AEENDTC,End Date/Time of Adverse Event,Char,10
ae.xpt,AESTDY,Study Day of Start of Adverse Event,Num,8
ae.xpt,AEENDY,Study Day of End of Adverse Event,Num,8
ae.xpt,AEENRTPT,End Relative to Reference Time Point,Char,7
ae.xpt,AEENTPT,End Reference Time Point,Char,10
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
oe.xpt,STUDYID,Study Identifier,Char,12
oe.xpt,DOMAIN,Domain Abbreviation,Char,2
oe.xpt,USUBJID,Unique Subject Identifier,Char,8
oe.xpt,FOCID,Focus of Study-Specific Interest,Char,2
oe.xpt,OESEQ,Sequence Number,Num,8
oe.xpt,OETESTCD,Short Name of Ophthalmic Test or Exam,Char,8
oe.xpt,OETEST,Name of Ophthalmic Test or Exam,Char,18
oe.xpt,OEORRES,Result or Finding in Original Units,Char,200
oe.xpt,OESTRESC,Character Result/Finding in Std Format,Char,200
oe.xpt,OELOC,Location Used for the Measurement,Char,21
oe.xpt,OELAT,Laterality,Char,5
oe.xpt,OEMETHOD,Method of Test or Examination,Char,9
