dataset,variable,label,type,length
ae,STUDYID,Study Identifier,Char,50
ae,DOMAIN,Domain Abbreviation,Char,50
ae,USUBJID,Unique Subject Identifier,Char,50
ae,AESEQ,Sequence Number,Num,8
ae,AETERM,Reported Term for the Adverse Event,Char,50
ae,AEMODIFY,Modified Reported Term,Char,50
ae,AEDECOD,Dictionary-Derived Term,Char,50
ae,AEBODSYS,Body System or Organ Class,Char,50
ae,AESEV,Severity/Intensity,Char,50
ae,AESER,Serious Event,Char,50
ae,AEACN,Action Taken with Study Treatment,Char,50
ae,AEREL,Causality,Char,50
ae,AEOUT,Outcome of Adverse Event,Char,50
ae,AESCONG,Congenital Anomaly or Birth Defect,Char,50
ae,AESDISAB,Persist or Signif Disability/Incapacity,Char,50
ae,AESDTH,Results in Death,Char,50
ae,AESHOSP,Requires or Prolongs Hospitalization,Char,50
ae,AESLIFE,Is Life Threatening,Char,50
ae,EPOCH,Epoch,Char,50
ae,AESTDTC,Start Date/Time of Adverse Event,Char,50
ae,AEENDTC,End Date/Time of Adverse Event,Char,50
ae,AESTDY,Study Day of Start of Adverse Event,Num,8
ae,AEENDY,Study Day of End of Adverse Event,Num,8
ae,AEENRF,End Relative to Reference Period,Char,50
pd,STUDYID,Study Identifier,Char,200
pd,DOMAIN,Domain Abbreviation,Char,200
pd,SPTOBID,Applicant-Defined Tobacco Product ID,Char,40
pd,IGDCMPID,Ingredient or Component Identifier,Char,40
pd,PDSEQ,Sequence Number,Num,10
pd,PDPARMCD,Design Parameter Element Short Name,Char,8
pd,PDPARM,Design Parameter Element Name,Char,40
pd,PDVALTRG,Design Parameter Element Target Value,Char,50
pd,PDVALMIN,Design Parameter Element Minimum Value,Char,50
pd,PDVALMAX,Design Parameter Element Maximum Value,Char,50
pd,PDVALU,Design Parameter Element Value Unit,Char,50
to,STUDYID,Study Identifier,Char,200
to,DOMAIN,Domain Abbreviation,Char,200
to,SPTOBID,Applicant-Defined Tobacco Product ID,Char,40
to,TOSEQ,Sequence Number,Num,10
to,TOPARMCD,Tobacco Product ID Element Short Name,Char,40
to,TOPARM,Tobacco Product ID Element Name,Char,8
to,TOCAT,Category of Tobacco Product ID Element,Char,40
to,TOSCAT,Subcategory of Tobacco Prod ID Element,Char,50
to,TOVAL,Tobacco Product ID Element Value,Char,50
to,TOVALU,Tobacco Product ID Element Value Unit,Char,50
es,STUDYID,Study Identifier,Char,50
es,DOMAIN,Domain Abbreviation,Char,50
es,STOCONID,Applicant-defined Storage Conditions ID,Char,50
es,ESSEQ,Sequence Number,Num,50
es,ESPARMCD,Storage Conditions Element Short Name,Char,50
es,ESPARM,Tobacco Product ID Element Name,Char,50
es,ESVAL,Tobacco Product ID Element Value,Char,50
es,ESVALU,Tobacco Product ID Element Value Unit,Char,50
