dataset,variable,label,type,length
fa.xpt,STUDYID,Study Identifier,Char,12
fa.xpt,DOMAIN,Domain Abbreviation,Char,2
fa.xpt,USUBJID,Unique Subject Identifier,Char,8
fa.xpt,FASEQ,Sequence Number,Num,8
fa.xpt,FALNKGRP,Link Group ID,Char,200
fa.xpt,FATESTCD,Findings About Test Short Name,Char,5
fa.xpt,FATEST,Findings About Test Name,Char,20
fa.xpt,FAOBJ,Object of the Observation,Char,10
fa.xpt,FACAT,Category for Findings About,Char,23
fa.xpt,FASCAT,"Subcategory for
Lab Test",Char,39
fa.xpt,FAORRES,Result or Finding in Original Units,Char,8
fa.xpt,FAORRESU,Original Units,Char,8
fa.xpt,FASTRESC,Character Result/Finding in Std Format,Char,8
fa.xpt,FASTRESN,Numeric Result/Finding in Standard Units,Num,8
fa.xpt,FASTRESU,Standard Units,Char,8
fa.xpt,FASTAT,Completion Status,Char,8
fa.xpt,FALOC,Location of the Finding About,Char,3
fa.xpt,VISITNUM,Visit Number,Num,8
fa.xpt,EPOCH,Epoch,Char,9
fa.xpt,FADTC,Date/Time of Collection,Char,10
fa.xpt,FADY,Study Day of Collection,Num,8
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb.xpt,LBTEST,Lab Test or Examination Name,Char,39
lb.xpt,LBCAT,Category for Lab Test,Char,10
lb.xpt,LBSCAT,"Subcategory for
Lab Test",Char,39
lb.xpt,LBORRES,Result or Finding in Original Units,Char,6
lb.xpt,LBORRESU,Original Units,Char,7
lb.xpt,LBORNRLO,Reference Range Lower Limit in Orig Unit,Char,200
lb.xpt,LBORNRHI,Reference Range Upper Limit in Orig Unit,Char,200
lb.xpt,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb.xpt,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb.xpt,LBSTRESU,Standard Units,Char,7
lb.xpt,LBSTNRLO,Reference Range Lower Limit-Std Units,Num,8
lb.xpt,LBSTNRHI,Reference Range Upper Limit-Std Units,Num,8
lb.xpt,LBNRIND,Reference Range Indicator,Char,8
lb.xpt,LBSTAT,Completion Status,Char,8
lb.xpt,LBSPEC,Specimen Type,Char,8
lb.xpt,LBMETHOD,"Method of Test or
Examination",Char,200
lb.xpt,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb.xpt,VISITNUM,Visit Number,Num,8
lb.xpt,VISIT,Visit Name,Char,200
lb.xpt,EPOCH,Epoch,Char,9
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
