Dataset,Record,Variable,Value
TS.csv,50,TSGRPID,1
TS.csv,50,TSVAL,Patients with Probable Mild to Moderate Alzheimers Disease
TS.csv,50,TSPARMCD,TDIGRP
TS.csv,50,$HLTSUBJI_Y,1
TS.csv,51,TSGRPID,2
TS.csv,51,TSVAL,HEALTHY
TS.csv,51,TSPARMCD,TDIGRP
TS.csv,51,$HLTSUBJI_Y,1
TS.csv,52,TSGRPID,
TS.csv,52,TSVAL,HEALTHY
TS.csv,52,TSPARMCD,TDIGRP
TS.csv,52,$HLTSUBJI_Y,1
TS.csv,53,TSGRPID,4
TS.csv,53,TSVAL,HEALTHY
TS.csv,53,TSPARMCD,TDIGRP
TS.csv,53,$HLTSUBJI_Y,2
TS.csv,54,TSGRPID,4
TS.csv,54,TSVAL,NOT HEALTHY
TS.csv,54,TSPARMCD,TDIGRP
TS.csv,54,$HLTSUBJI_Y,2
