dataset,variable,label,type,length
Organization.xpt,parent_entity,Parent Entity Name,String,[1]
Organization.xpt,parent_id,Parent Entity Id,String,[1]
Organization.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
Organization.xpt,rel_type,Type of Relationship,String,[1]
Organization.xpt,id,(Organization Id),String,[1]
Organization.xpt,name,Organization Name,String,[1]
Organization.xpt,label,Organization Label,String,[0..1]
Organization.xpt,identifier,Organization Identifier,String,[1]
Organization.xpt,identifierScheme,Identifier Provider Organization Name,String,[1]
Organization.xpt,instanceType,Instance Type,String,[1]
Organization.xpt,legalAddress,(Organization Legal Address) [Exists],Boolean,Address[0..1]
Organization.xpt,legalAddress.id,(Organization Legal Address) / (Address Id),String,Address[0..1].id[1]
Organization.xpt,legalAddress.text,(Organization Legal Address) / Address Full Text,String,Address[0..1].text[0..1]
Organization.xpt,legalAddress.line,(Organization Legal Address) / Address Line,String,Address[0..1].line[0..1]
Organization.xpt,legalAddress.district,(Organization Legal Address) / District,String,Address[0..1].district[0..1]
Organization.xpt,legalAddress.city,(Organization Legal Address) / City,String,Address[0..1].city[0..1]
Organization.xpt,legalAddress.postalCode,(Organization Legal Address) / Postal Code,String,Address[0..1].postalCode[0..1]
Organization.xpt,legalAddress.state,(Organization Legal Address) / State,String,Address[0..1].state[0..1]
Organization.xpt,legalAddress.country,(Organization Legal Address) / Country [Exists],Boolean,Address[0..1]>Code[0..1]
Organization.xpt,legalAddress.country.id,(Organization Legal Address) / Country / (Code Id),String,Address[0..1]>Code[0..1].id[1]
Organization.xpt,legalAddress.country.code,(Organization Legal Address) / Country / Code Value,String,Address[0..1]>Code[0..1].code[1]
Organization.xpt,legalAddress.country.codeSystem,(Organization Legal Address) / Country / Code System Name,String,Address[0..1]>Code[0..1].codeSystem[1]
Organization.xpt,legalAddress.country.codeSystemVersion,(Organization Legal Address) / Country / Code System Version,String,Address[0..1]>Code[0..1].codeSystemVersion[1]
Organization.xpt,legalAddress.country.decode,(Organization Legal Address) / Country / Decode,String,Address[0..1]>Code[0..1].decode[1]
Organization.xpt,organizationType,Organization Type [Exists],Boolean,Code[1]
Organization.xpt,organizationType.id,Organization Type / (Code Id),String,Code[1].id[1]
Organization.xpt,organizationType.code,Organization Type / Code Value,String,Code[1].code[1]
Organization.xpt,organizationType.codeSystem,Organization Type / Code System Name,String,Code[1].codeSystem[1]
Organization.xpt,organizationType.codeSystemVersion,Organization Type / Code System Version,String,Code[1].codeSystemVersion[1]
Organization.xpt,organizationType.decode,Organization Type / Decode,String,Code[1].decode[1]
ResearchOrganization.xpt,parent_entity,Parent Entity Name,String,[1]
ResearchOrganization.xpt,parent_id,Parent Entity Id,String,[1]
ResearchOrganization.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
ResearchOrganization.xpt,rel_type,Type of Relationship,String,[1]
ResearchOrganization.xpt,id,(Research Organization Id),String,[1]
ResearchOrganization.xpt,name,Research Organization Name,String,[1]
ResearchOrganization.xpt,label,Research Organization Label,String,[0..1]
ResearchOrganization.xpt,identifier,Research Organization Identifier,String,[1]
ResearchOrganization.xpt,identifierScheme,Identifier Provider Research Organization Name,String,[1]
ResearchOrganization.xpt,legalAddress,(Research Organization Legal Address) [Exists],Boolean,Address[0..1]
ResearchOrganization.xpt,legalAddress.id,(Research Organization Legal Address) / (Address Id),String,Address[0..1].id[1]
ResearchOrganization.xpt,legalAddress.text,(Research Organization Legal Address) / Address Full Text,String,Address[0..1].text[0..1]
ResearchOrganization.xpt,legalAddress.line,(Research Organization Legal Address) / Address Line,String,Address[0..1].line[0..1]
ResearchOrganization.xpt,legalAddress.district,(Research Organization Legal Address) / District,String,Address[0..1].district[0..1]
ResearchOrganization.xpt,legalAddress.city,(Research Organization Legal Address) / City,String,Address[0..1].city[0..1]
ResearchOrganization.xpt,legalAddress.postalCode,(Research Organization Legal Address) / Postal Code,String,Address[0..1].postalCode[0..1]
ResearchOrganization.xpt,legalAddress.state,(Research Organization Legal Address) / State,String,Address[0..1].state[0..1]
ResearchOrganization.xpt,legalAddress.country,(Research Organization Legal Address) / Country [Exists],Boolean,Address[0..1]>Code[0..1]
ResearchOrganization.xpt,legalAddress.country.id,(Research Organization Legal Address) / Country / (Code Id),String,Address[0..1]>Code[0..1].id[1]
ResearchOrganization.xpt,legalAddress.country.code,(Research Organization Legal Address) / Country / Code Value,String,Address[0..1]>Code[0..1].code[1]
ResearchOrganization.xpt,legalAddress.country.codeSystem,(Research Organization Legal Address) / Country / Code System Name,String,Address[0..1]>Code[0..1].codeSystem[1]
ResearchOrganization.xpt,legalAddress.country.codeSystemVersion,(Research Organization Legal Address) / Country / Code System Version,String,Address[0..1]>Code[0..1].codeSystemVersion[1]
ResearchOrganization.xpt,legalAddress.country.decode,(Research Organization Legal Address) / Country / Decode,String,Address[0..1]>Code[0..1].decode[1]
ResearchOrganization.xpt,organizationType,Organization Type [Exists],Boolean,Code[1]
ResearchOrganization.xpt,organizationType.id,Organization Type / (Code Id),String,Code[1].id[1]
ResearchOrganization.xpt,organizationType.code,Organization Type / Code Value,String,Code[1].code[1]
ResearchOrganization.xpt,organizationType.codeSystem,Organization Type / Code System Name,String,Code[1].codeSystem[1]
ResearchOrganization.xpt,organizationType.codeSystemVersion,Organization Type / Code System Version,String,Code[1].codeSystemVersion[1]
ResearchOrganization.xpt,organizationType.decode,Organization Type / Decode,String,Code[1].decode[1]
ResearchOrganization.xpt,instanceType,Instance Type,String,[1]
ResearchOrganization.xpt,manages,(Research Organization Manages) [Any Exists],Boolean,StudySite[1..*]
