dataset,variable,label,type,length
ho,STUDYID,Study Identifier,Char,50
ho,DOMAIN,Domain Abbreviation,Char,50
ho,USUBJID,Unique Subject Identifier,Char,50
ho,HOSEQ,Sequence Number,Num,8
ho,HOGRPID,Group ID,Char,50
ho,HOTERM,Healthcare Encounter Term,Char,50
ho,HOPRESP,Pre-Specified Healthcare Encounter,Char,50
ho,HOOCCUR,Healthcare Encounter Occurrence,Char,50
ho,EPOCH,Epoch,Char,50
ho,HOSTDTC,Start Date/Time of Healthcare Encounter,Char,50
ho,HOENDTC,End Date/Time of Healthcare Encounter,Char,50
ho,HOSTDY,Study Day of Start of Encounter,Num,8
ho,HOENDY,Study Day of End of Healthcare Encounter,Num,8
ho,HOSTRTPT,Start Relative to Reference Time Point,Char,50
ho,HOENRTPT,End Relative to Reference Time Point,Char,50
ho,HOENTPT,End Reference Time Point,Char,50
