dataset,variable,label,type,length
pp,STUDYID,Study Identifier,Char,50
pp,DOMAIN,Domain Abbreviation,Char,50
pp,USUBJID,Unique Subject Identifier,Char,50
pp,PPSEQ,Sequence Number,Num,8
pp,PPGRPID,Group ID,Char,50
pp,PPTESTCD,Parameter Short Name,Char,50
pp,PPTEST,Parameter Name,Char,50
pp,PPCAT,Parameter Category,Char,50
pp,PPSCAT,Parameter Subcategory,Char,50
pp,PPORRES,Result or Finding in Original Units,Char,50
pp,PPORRESU,Original Units,Char,50
pp,PPSTRESC,Character Result/Finding in Std Format,Char,50
pp,PPSTRESN,Numeric Result/Finding in Standard Units,Num,8
pp,PPSTRESU,Standard Units,Char,50
pp,PPSTAT,Completion Status,Char,50
pp,PPREASND,Reason Parameter Not Calculated,Char,50
pp,PPSPEC,Specimen Material Type,Char,50
pp,PPANMETH,Analysis Method,Char,50
pp,TAETORD,Planned Order of Element within Arm,Num,8
pp,EPOCH,Epoch,Char,50
pp,PPDTC,Date/Time of Parameter Calculations,Char,50
pp,PPDY,Study Day of Parameter Calculations,Num,8
pp,PPTPTREF,Time Point Reference,Char,50
pp,PPRFTDTC,Date/Time of Reference Point,Char,50
pp,PPSTINT,Planned Start of Assessment Interval,Char,50
pp,PPENINT,Planned End of Assessment Interval,Char,50
