dataset,variable,label,type,length
du,STUDYID,Study Identifier,Char,50
du,DOMAIN,Domain Abbreviation,Char,50
du,USUBJID,Unique Subject Identifier,Char,20
du,SPDEVID,Applicant Device Identifier,Char,8
du,DUSEQ,Sequence Number,Num,50
du,DUTESTCD,Device-In-Use Test Short Name,Char,50
du,DUTEST,Device-In-Use Test Name,Char,50
du,DUORRES,Result or Finding in Original Units,Char,50
du,DUORRESU,Original Units,Char,50
du,DUSTRESC,Result or Finding in Standard Format,Char,50
du,DUSTRESN,Numeric Result/Finding in Standard Units,Num,50
du,DUSTRESU,Standard Units,Char,50
do,STUDYID,Study Identifier,Char,50
do,DOMAIN,Domain Abbreviation,Char,50
do,SPDEVID,Applicant Device Identifier,Char,20
do,DOSEQ,Sequence Number,Num,8
do,DOTESTCD,Device Property Short Name,Char,50
do,DOTEST,Device Property Test Name,Char,50
di,STUDYID,Study Identifier,Char,50
di,DOMAIN,Domain Abbreviation,Char,50
di,SPDEVID,Applicant Device Identifier,Char,20
di,DISEQ,Sequence Number,Num,8
di,DIPARMCD,Device Identifier Element Short Name,Char,50
di,DIPARM,Device Identifier Element Name,Char,50
di,DIVAL,Device Identifier Element Value,Char,50
