dataset,variable,label,type,length
fa,STUDYID,Study Identifier,Char,12
fa,DOMAIN,Domain Abbreviation,Char,2
fa,USUBJID,Unique Subject Identifier,Char,8
fa,FASEQ,Sequence Number,Num,8
fa,FALNKGRP,Link Group ID,Char,200
fa,FATESTCD,Findings About Test Short Name,Char,5
fa,FATEST,Findings About Test Name,Char,20
fa,FAOBJ,Object of the Observation,Char,10
fa,FACAT,Category for Findings About,Char,23
fa,FASCAT,"Subcategory for
Lab Test",Char,39
fa,FAORRES,Result or Finding in Original Units,Char,8
fa,FAORRESU,Original Units,Char,8
fa,FASTRESC,Character Result/Finding in Std Format,Char,8
fa,FASTRESN,Numeric Result/Finding in Standard Units,Num,8
fa,FASTRESU,Standard Units,Char,8
fa,FASTAT,Completion Status,Char,8
fa,FALOC,Location of the Finding About,Char,3
fa,VISITNUM,Visit Number,Num,8
fa,EPOCH,Epoch,Char,9
fa,FADTC,Date/Time of Collection,Char,10
fa,FADY,Study Day of Collection,Num,8
lb,STUDYID,Study Identifier,Char,12
lb,DOMAIN,Domain Abbreviation,Char,2
lb,USUBJID,Unique Subject Identifier,Char,8
lb,LBSEQ,Sequence Number,Num,8
lb,LBTESTCD,Lab Test or Examination Short Name,Char,7
lb,LBTEST,Lab Test or Examination Name,Char,39
lb,LBCAT,Category for Lab Test,Char,10
lb,LBSCAT,"Subcategory for
Lab Test",Char,39
lb,LBORRES,Result or Finding in Original Units,Char,6
lb,LBORRESU,Original Units,Char,7
lb,LBSTRESC,Character Result/Finding in Std Format,Char,8
lb,LBSTRESN,Numeric Result/Finding in Standard Units,Num,8
lb,LBSTRESU,Standard Units,Char,7
lb,LBSTAT,Completion Status,Char,8
lb,LBSPEC,Specimen Type,Char,8
lb,LBMETHOD,"Method of Test or
Examination",Char,200
lb,LBLOBXFL,Last Observation Before Exposure Flag,Char,1
lb,VISITNUM,Visit Number,Num,8
lb,VISIT,Visit Name,Char,200
lb,EPOCH,Epoch,Char,9
lb,LBDTC,Date/Time of Specimen Collection,Char,19
lb,LBDY,Study Day of Specimen Collection,Num,8
