dataset,variable,label,type,length
ma,STUDYID,Study Identifier,Char,10
ma,DOMAIN,Domain Abbreviation,Char,2
ma,USUBJID,Unique Subject Identifier,Char,14
ma,FOCID,Focus Identifier,Char,20
ma,MASEQ,Sequence Number,Num,8
ma,MASPID,Sponsor-Defined Identifier,Char,4
ma,MATESTCD,Macroscopic Examination Short Name,Char,8
ma,MATEST,Macroscopic Examination Name,Char,25
ma,MAORRES,Result or Finding in Original Units,Char,6
ma,MASTRESC,Character Result/Finding in Std Format,Char,6
ma,MASPEC,Specimen Material Type,Char,5
ma,MABLFL,Baseline Flag,Char,1
ma,VISITNUM,Visit Number,Num,8
ma,VISIT,Visit Name,Char,18
ma,MADTC,Date/Time of Specimen Collection,Char,10
ma,MADY,Study Day of Specimen Collection,Num,8
