dataset,variable,label,type,length
dm.xpt,STUDYID,Study Identifier,Char,12
dm.xpt,DOMAIN,Domain Abbreviation,Char,2
dm.xpt,USUBJID,Unique Subject Identifier,Char,50
dm.xpt,SUBJID,Subject Identifier for the Study,Char,4
dm.xpt,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm.xpt,RFENDTC,Subject Reference End Date/Time,Char,10
dm.xpt,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm.xpt,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm.xpt,RFICDTC,Date/Time of Informed Consent,Char,10
dm.xpt,RFPENDTC,Date/Time of End of Participation,Char,10
dm.xpt,DTHDTC,Date/Time of Death,Char,10
dm.xpt,DTHFL,Subject Death Flag,Char,1
dm.xpt,SITEID,Study Site Identifier,Char,3
dm.xpt,BRTHDTC,Date/Time of Birth,Char,10
dm.xpt,AGE,Age,Num,8
dm.xpt,AGEU,Age Units,Char,5
dm.xpt,SEX,Sex,Char,1
dm.xpt,RACE,Race,Char,41
dm.xpt,ETHNIC,Ethnicity,Char,22
dm.xpt,ARMCD,Planned Arm Code,Char,8
dm.xpt,ARM,Description of Planned Arm,Char,28
dm.xpt,ACTARMCD,Actual Arm Code,Char,8
dm.xpt,ACTARM,Description of Actual Arm,Char,28
dm.xpt,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,14
dm.xpt,ACTARMUD,Description of Unplanned Actual Arm,Char,200
dm.xpt,COUNTRY,Country,Char,3
lb.xpt,STUDYID,Study Identifier,Char,12
lb.xpt,DOMAIN,Domain Abbreviation,Char,2
lb.xpt,USUBJID,Unique Subject Identifier,Char,8
lb.xpt,LBSEQ,Sequence Number,Num,8
lb.xpt,LBTESTCD,Lab Test or Examination Short Name,Char,8
lb.xpt,LBTEST,Lab Test or Examination Name,Char,50
lb.xpt,LBCAT,Category for Lab Test,Char,50
lb.xpt,LBORRES,Result or Finding in Original Units,Char,25
lb.xpt,LBORRESU,Original Units,Char,25
lb.xpt,LBSPEC,Specimen Type,Char,25
lb.xpt,LBDTC,Date/Time of Specimen Collection,Char,19
lb.xpt,LBENDTC,End Date/Time of Specimen Collection,Char,19
lb.xpt,LBDY,Study Day of Specimen Collection,Num,8
lb.xpt,LBENDY,Study Day of End of Observation,Num,8
ce.xpt,STUDYID,Study Identifier,Char,12
ce.xpt,DOMAIN,Domain Abbreviation,Char,2
ce.xpt,USUBJID,Unique Subject Identifier,Char,8
ce.xpt,CETERM,Reported Term for the Clinical Event,Char,40
ce.xpt,CEDTC,Date/Time of Collection,Char,19
ce.xpt,CESTDTC,Start Date/Time of Clinical Event,Char,19
ce.xpt,CESTDY,Study Day of Start of Observation,Num,8
ce.xpt,CEENDTC,End Date/Time of Clinical Event,Char,19
ce.xpt,CEENDY,Study Day of End of Observation,Num,8
