Dataset,Record,Variable,Value
suppae,1,$dataset_name,SUPPAE
suppae,1,RDOMAIN,CM
suppae,2,$dataset_name,SUPPAE
suppae,2,RDOMAIN,CM
suppae,3,$dataset_name,SUPPAE
suppae,3,RDOMAIN,CM
suppae,4,$dataset_name,SUPPAE
suppae,4,RDOMAIN,CM
suppae,5,$dataset_name,SUPPAE
suppae,5,RDOMAIN,CM
suppae,6,$dataset_name,SUPPAE
suppae,6,RDOMAIN,CM
suppae,7,$dataset_name,SUPPAE
suppae,7,RDOMAIN,CM
suppae,8,$dataset_name,SUPPAE
suppae,8,RDOMAIN,CM
suppae,9,$dataset_name,SUPPAE
suppae,9,RDOMAIN,CM
suppae,10,$dataset_name,SUPPAE
suppae,10,RDOMAIN,CM
