dataset,variable,label,type,length
co,STUDYID,Study Identifier,Char,50
co,DOMAIN,Domain Abbreviation,Char,50
co,RDOMAIN,Related Domain Abbreviation,Char,50
co,USUBJID,Unique Subject Identifier,Char,50
co,COSEQ,Sequence Number,Num,8
co,IDVAR,Identifying Variable,Char,50
co,IDVARVAL,Identifying Variable Value,Char,50
co,COREF,Comment Reference,Char,50
co,COVAL,Comment,Char,50
co,COVAL1,Comment,Char,50
co,COVAL2,Comment,Char,50
co,COEVAL,Evaluator,Char,50
co,VISITNUM,Visitnumber,Num,8
co,CODTC,Date/Time of Comment,Char,50
co,CODY,Study Day of Comment,Num,8
eg,STUDYID,Study Identifier,Char,12
eg,DOMAIN,Domain Abbreviation,Char,2
eg,USUBJID,Unique Subject Identifier,Char,8
eg,EGSEQ,Sequence Number,Num,8
eg,EGTESTCD,Short Name of ECG Test or Exam,Char,8
eg,EGTEST,Name of ECG Test or Exam,Char,42
eg,EGORRES,Result or Finding in Original Units,Char,200
eg,EGSTRESC,Character Result/Finding in Std Format,Char,200
eg,EGLOC,Location Used for the Measurement,Char,21
eg,EGLAT,Laterality,Char,5
eg,EGLOBXFL,Last Observation Before Exposure Flag,Char,1
eg,VISITNUM,Visit Number,Num,8
eg,VISIT,Visit Name,Char,200
eg,EPOCH,Epoch,Char,9
eg,EGDTC,Date/Time of Collection,Char,200
eg,EGDY,Study Day of Visit/Collection/Exam,Num,8
