dataset,variable,label,type,length
dm,STUDYID,Study Identifier,Char,12
dm,DOMAIN,Domain Abbreviation,Char,2
dm,USUBJID,Unique Subject Identifier,Char,20
dm,SUBJID,Subject Identifier for the Study,Char,12
dm,RFSTDTC,Subject Reference Start Date/Time,Char,10
dm,RFENDTC,Subject Reference End Date/Time,Char,10
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,10
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,10
dm,ARMCD,Planned Arm Code,Char,8
dm,ARM,Description of Planned Arm,Char,28
dm,SETCD,Set Code,Char,8
tx,STUDYID,Study Identifier,Char,12
tx,DOMAIN,Domain Abbreviation,Char,2
tx,SETCD,Set Code,Char,8
tx,SET,Set Description,Char,100
tx,TXSEQ,Sequence Number,Num,2
tx,TXPARMCD,Trial Set Parameter Short Name,Char,8
tx,TXPARM,Trial Set Parameter Name,Char,40
tx,TXVAL,Trial Set Parameter Value,Char,10
ts,STUDYID,Study Identifier,Char,12
ts,DOMAIN,Domain Abbreviation,Char,2
ts,TSSEQ,Subject Identifier for the Study,Num,2
ts,TSPARMCD,Set Code,Char,8
