dataset,variable,label,type,length
ma,STUDYID,Study Identifier,Char,10
ma,DOMAIN,Domain Abbreviation,Char,2
ma,USUBJID,Unique Subject Identifier,Char,14
ma,FOCID,Focus Identifier,Char,20
ma,MASEQ,Sequence Number,Num,8
ma,MASPID,Sponsor-Defined Identifier,Char,4
ma,MATESTCD,Macroscopic Examination Short Name,Char,8
ma,MATEST,Macroscopic Examination Name,Char,25
ma,MAORRES,Result or Finding in Original Units,Char,6
ma,MASTRESC,Character Result/Finding in Std Format,Char,6
ma,MASPEC,Specimen Material Type,Char,5
ma,MASPCUFL,Specimen Usability for the Test,,
ma,MABLFL,Baseline Flag,Char,1
ma,MADTHREL,Relationship to Death,Char,1
ma,VISITNUM,Visit Number,Num,8
ma,VISIT,Visit Name,Char,18
ma,MADTC,Date/Time of Specimen Collection,Char,10
ma,MADY,Study Day of Specimen Collection,Num,8
mi,STUDYID,Study Identifier,Char,10
mi,DOMAIN,Domain Abbreviation,Char,2
mi,USUBJID,Unique Subject Identifier,Char,14
mi,FOCID,Focus Identifier,Char,20
mi,MISEQ,Sequence Number,Num,8
mi,MISPID,Sponsor-Defined Identifier,Char,4
mi,MITESTCD,Microscopic Examination Short Name,Char,8
mi,MITEST,Microscopic Examination Name,Char,25
mi,MIORRES,Result or Findings as Collected,Char,6
mi,MISTRESC,Standardized Result in Character Format,Char,6
mi,MISPEC,Specimen Material Type,Char,5
mi,MISPCUFL,Specimen Usability for the Test,,
mi,MIBLFL,Baseline Flag,Char,1
mi,MIDTHREL,Relationship to Death,Char,1
mi,VISITNUM,Visit Number,Num,8
mi,VISIT,Visit Name,Char,18
mi,MIDTC,Date/Time,Char,10
mi,MIDY,Study Day ,Num,8
om,STUDYID,Study Identifier,Char,10
om,DOMAIN,Domain Abbreviation,Char,2
om,USUBJID,Unique Subject Identifier,Char,14
om,OMSEQ,Sequence Number,Num,8
om,OMTESTCD,Test Short Name ,Char,8
om,OMTEST,Test Name ,Char,25
om,OMORRES,Result or Findings as Collected,Char,6
om,OMORRESU,Unit of the Original Result ,Char,6
om,OMSTRESC,Standardized Result in Character Format,Char,6
om,OMSTRESN,Standardized Result in Numeric Format ,Num,6
om,OMSTRESU,Unit of the Standardized Result ,,6
om,OMSPEC,Specimen Material Type,Char,5
om,OMSPCUFL,Specimen Usability for the Test,,
om,OMBLFL,Baseline Flag,Char,1
om,OMDTC,Date/Time,Char,10
om,OMDY,Study Day ,Num,8
pm,STUDYID,Study Identifier,Char,10
pm,DOMAIN,Domain Abbreviation,Char,2
pm,USUBJID,Unique Subject Identifier,Char,14
pm,OMSEQ,Sequence Number,Num,8
pm,PMTESTCD,Test Short Name ,Char,8
pm,PMTEST,Test Name ,Char,25
pm,PMORRES,Result or Findings as Collected,Char,6
pm,PMORRESU,Unit of the Original Result ,Char,6
pm,PMSTRESC,Standardized Result in Character Format,Char,6
pm,PMSTRESN,Standardized Result in Numeric Format ,Num,6
pm,PMSTRESU,Unit of the Standardized Result ,,6
pm,PMLOC,Location of a Finding ,Char,5
pm,PMDTC,Date/Time of Observation,Char,20
pm,PMDY,Study Day of Observation,Num,8
