dataset,variable,label,type,length
ma.xpt,STUDYID,Study Identifier,Char,10
ma.xpt,DOMAIN,Domain Abbreviation,Char,2
ma.xpt,USUBJID,Unique Subject Identifier,Char,14
ma.xpt,FOCID,Focus Identifier,Char,20
ma.xpt,MASEQ,Sequence Number,Num,8
ma.xpt,MASPID,Sponsor-Defined Identifier,Char,4
ma.xpt,MATESTCD,Macroscopic Examination Short Name,Char,8
ma.xpt,MATEST,Macroscopic Examination Name,Char,25
ma.xpt,MAORRES,Result or Finding in Original Units,Char,6
ma.xpt,MASTRESC,Character Result/Finding in Std Format,Char,6
ma.xpt,MASPEC,Specimen Material Type,Char,5
ma.xpt,MASPCUFL,Specimen Usability for the Test,,
ma.xpt,MABLFL,Baseline Flag,Char,1
ma.xpt,MADTHREL,Relationship to Death,Char,1
ma.xpt,VISITNUM,Visit Number,Num,8
ma.xpt,VISIT,Visit Name,Char,18
ma.xpt,MADTC,Date/Time of Specimen Collection,Char,10
ma.xpt,MADY,Study Day of Specimen Collection,Num,8
mi.xpt,STUDYID,Study Identifier,Char,10
mi.xpt,DOMAIN,Domain Abbreviation,Char,2
mi.xpt,USUBJID,Unique Subject Identifier,Char,14
mi.xpt,FOCID,Focus Identifier,Char,20
mi.xpt,MISEQ,Sequence Number,Num,8
mi.xpt,MISPID,Sponsor-Defined Identifier,Char,4
mi.xpt,MITESTCD,Microscopic Examination Short Name,Char,8
mi.xpt,MITEST,Microscopic Examination Name,Char,25
mi.xpt,MIORRES,Result or Findings as Collected,Char,6
mi.xpt,MISTRESC,Standardized Result in Character Format,Char,6
mi.xpt,MISPEC,Specimen Material Type,Char,5
mi.xpt,MISPCUFL,Specimen Usability for the Test,,
mi.xpt,MIBLFL,Baseline Flag,Char,1
mi.xpt,MIDTHREL,Relationship to Death,Char,1
mi.xpt,VISITNUM,Visit Number,Num,8
mi.xpt,VISIT,Visit Name,Char,18
mi.xpt,MIDTC,Date/Time,Char,10
mi.xpt,MIDY,Study Day ,Num,8
om.xpt,STUDYID,Study Identifier,Char,10
om.xpt,DOMAIN,Domain Abbreviation,Char,2
om.xpt,USUBJID,Unique Subject Identifier,Char,14
om.xpt,OMSEQ,Sequence Number,Num,8
om.xpt,OMTESTCD,Test Short Name ,Char,8
om.xpt,OMTEST,Test Name ,Char,25
om.xpt,OMORRES,Result or Findings as Collected,Char,6
om.xpt,OMORRESU,Unit of the Original Result ,Char,6
om.xpt,OMSTRESC,Standardized Result in Character Format,Char,6
om.xpt,OMSTRESN,Standardized Result in Numeric Format ,Num,6
om.xpt,OMSTRESU,Unit of the Standardized Result ,,6
om.xpt,OMSPEC,Specimen Material Type,Char,5
om.xpt,OMSPCUFL,Specimen Usability for the Test,,
om.xpt,OMBLFL,Baseline Flag,Char,1
om.xpt,OMDTC,Date/Time,Char,10
om.xpt,OMDY,Study Day ,Num,8
pm.xpt,STUDYID,Study Identifier,Char,10
pm.xpt,DOMAIN,Domain Abbreviation,Char,2
pm.xpt,USUBJID,Unique Subject Identifier,Char,14
pm.xpt,OMSEQ,Sequence Number,Num,8
pm.xpt,PMTESTCD,Test Short Name ,Char,8
pm.xpt,PMTEST,Test Name ,Char,25
pm.xpt,PMORRES,Result or Findings as Collected,Char,6
pm.xpt,PMORRESU,Unit of the Original Result ,Char,6
pm.xpt,PMSTRESC,Standardized Result in Character Format,Char,6
pm.xpt,PMSTRESN,Standardized Result in Numeric Format ,Num,6
pm.xpt,PMSTRESU,Unit of the Standardized Result ,,6
pm.xpt,PMLOC,Location of a Finding ,Char,5
pm.xpt,PMDTC,Date/Time of Observation,Char,20
pm.xpt,PMDY,Study Day of Observation,Num,8
