dataset,variable,label,type,length
ft.xpt,STUDYID,Study Identifier,Char,50
ft.xpt,DOMAIN,Domain Abbreviation,Char,50
ft.xpt,USUBJID,Unique Subject Identifier,Char,50
ft.xpt,FTSEQ,Sequence Number,Num,8
ft.xpt,FTTESTCD,Short Name of Test,Char,50
ft.xpt,FTTEST,Name of Test,Char,50
ft.xpt,FTCAT,Category,Char,50
ft.xpt,FTSCAT,Subcategory,Char,50
ft.xpt,FTORRES,Result or Finding in Original Units,Char,50
ft.xpt,FTSTRESC,Result or Finding in Standard Format,Char,50
ft.xpt,FTSTRESN,Numeric Result/Finding in Standard Units,Num,8
ft.xpt,FTLOBXFL,Last Observation Before Exposure Flag,Char,50
ft.xpt,FTREPNUM,Repetition Number,Num,8
ft.xpt,VISITNUM,Visit Number,Num,8
ft.xpt,VISIT,Visit Name,Char,50
ft.xpt,EPOCH,Epoch,Char,50
ft.xpt,FTDTC,Date/Time of Test,Char,50
ft.xpt,FTDY,Study Day of Test,Num,8
ft.xpt,FTTPT,Planned Time Point Name,Char,50
ft.xpt,FTTPTNUM,Planned Time Point Number,Num,8
ft.xpt,FTELTM,Planned Elapsed Time from Time Point Ref,Char,50
ft.xpt,FTTPTREF,Time Point Reference,Char,50
