path,attribute,value
/BiomedicalConceptCategory/1,parent_entity,Activity
/BiomedicalConceptCategory/1,parent_id,Activity_13
/BiomedicalConceptCategory/1,parent_rel,bcCategoryIds
/BiomedicalConceptCategory/1,id,BiomedicalConceptCategory_1
/BiomedicalConceptCategory/1,name,Vital Signs Category
/BiomedicalConceptCategory/1,name.Activity,Vital signs tests
/BiomedicalConceptCategory/2,parent_entity,Activity
/BiomedicalConceptCategory/2,parent_id,Activity_13
/BiomedicalConceptCategory/2,parent_rel,bcCategoryIds
/BiomedicalConceptCategory/2,id,BiomedicalConceptCategory_1
/BiomedicalConceptCategory/2,name,Vital Signs Category
/BiomedicalConceptCategory/2,name.Activity,Vital signs tests
