path,attribute,value
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyArm.name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyEpoch.name,Screening
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,armId,StudyArm_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,epochId,StudyEpoch_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyArm.name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.id,InterventionalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.name,Study Design 1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyEpoch.name,Screening
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,armId,StudyArm_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,epochId,StudyEpoch_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyArm.name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.id,ObservationalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyEpoch.name,Follow-Up
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,armId,StudyArm_4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,epochId,StudyEpoch_10
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyArm.name,Placebo
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.id,ObservationalStudyDesign_1
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyDesign.name,Study Design 2
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,StudyEpoch.name,Follow-Up
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,armId,StudyArm_4
C:\Users\SamJohnson\Documents\data_csv\Published\CORE-000948\negative\01\results\unit-test-coreid-DDF00069-negative-1.json,epochId,StudyEpoch_10
