dataset,variable,label,type,length
StudyTitle.xpt,parent_entity,Parent Entity Name,String,[1]
StudyTitle.xpt,parent_id,Parent Entity Id,String,[1]
StudyTitle.xpt,parent_rel,Name of Relationship from Parent Entity,String,[1]
StudyTitle.xpt,rel_type,Type of Relationship,String,[1]
StudyTitle.xpt,id,(Study Title Id),String,[1]
StudyTitle.xpt,type,Study Title Type [Exists],Boolean,Code[1]
StudyTitle.xpt,type.id,Study Title Type / (Code Id),String,Code[1]>id[1]
StudyTitle.xpt,type.code,Study Title Type / Code Value,String,Code[1]>code[1]
StudyTitle.xpt,type.codeSystem,Study Title Type / Code System Name,String,Code[1]>codeSystem[1]
StudyTitle.xpt,type.codeSystemVersion,Study Title Type / Code System Version,String,Code[1]>codeSystemVersion[1]
StudyTitle.xpt,type.decode,Study Title Type / Decode,String,Code[1]>decode[1]
StudyTitle.xpt,type.instanceType,Study Title Type / (Code Instance Type),String,Code[1]>instanceType[1]
StudyTitle.xpt,text,Study Title Text,String,[1]
StudyTitle.xpt,instanceType,(Study Title Instance Type),String,[1]
Sheet2,O,1,2,3
Sheet2,A,parent_entity,parent_id,parent_rel
Sheet2,V1,StudyVersion,StudyVersion_1,titles
Sheet2,V2,StudyVersion,StudyVersion_1,titles
Sheet2,V3,StudyVersion,StudyVersion_1,titles
Sheet2,V4,StudyVersion,StudyVersion_1,titles
