dataset,variable,label,type,length
vs,STUDYID,Study Identifier,Char,50
vs,DOMAIN,Domain Abbreviation,Char,50
vs,USUBJID,Unique Subject Identifier,Char,50
vs,VSSEQ,Sequence Number,Num,50
vs,VSTESTCD,Vital Signs Test Short Name,Char,50
vs,VSTEST,Vital Signs Test Name,Char,50
vs,VSPOS,Vital Signs Position of Subject,Char,50
vs,VSORRES,Result or Finding in Original Units,Char,50
vs,VSORRESU,Original Units,Char,50
vs,VSSTRESC,Character Result/Finding in Std Format,Char,50
vs,VSSTRESN,Numeric Result/Finding in Standard Units,Num,50
vs,VSSTRESU,Standard Units,Char,50
vs,VSSTAT,Completion Status,Char,50
vs,VSLOC,Location of Vital Signs Measurement,Char,50
vs,VSLOBXFL,Last Observation Before Exposure Flag,Char,50
vs,VSDRVFL,Derived Flag,Char,50
vs,VSREPNUM,Repetition Number,Num,50
vs,VISITNUM,Visit Number,Num,50
vs,VISIT,Visit Name,Char,50
vs,EPOCH,Epoch,Char,50
vs,VSDTC,Date/Time of Measurements,Char,50
vs,VSDY,Study Day of Vital Signs,Num,50
